bucket,sendit_brand,sendit_model,norm,first_year,last_year,our_brand,our_model,note,variant_flags,import_candidate,reviewer_decision
BRAND_NEW,gilson,Homebrew (Blue),homebrew blue,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Homebrew (Green) - CLEARANCE,homebrew green clearance,2025,2025,,,brand not in v0.2,non-production,no,
BRAND_NEW,gilson,Kichizi,kichizi,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Live Free or Loon,live free or loon,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Lucy (1 of 75),lucy 1 of 75,2025,2025,,,brand not in v0.2,limited-run,no,
BRAND_NEW,gilson,Medusa,medusa,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Moonwalker - HAPPY HOUR Series,moonwalker happy hour,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Mountain Maverick,mountain maverick,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Mountainscape,mountainscape,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Mourn Tree,mourn tree,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Musashi,musashi,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,OpenMinded,openminded,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Philly Special - Green,philly special green,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Philly Special - Red,philly special red,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Pigeons,pigeons,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Pinegrenade - HAPPY HOUR Series,pinegrenade happy hour,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Quaker Blue,quaker blue,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Raise Hell,raise hell,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Redline 3.0,redline 3 0,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Reptilian Brain,reptilian brain,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Roswell,roswell,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Monster Anatomy - Cookie Monster,sesame street monster anatomy cookie monster,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Monster Anatomy - Oscar,sesame street monster anatomy oscar,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Retro - BFF,sesame street retro bff,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Retro - The Grouch,sesame street retro the grouch,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Retro - The Monster,sesame street retro the monster,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Squad Goals - Bert & Ernie,sesame street squad goals bert ernie,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Squad Goals - Big Bird,sesame street squad goals big bird,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Squad Goals - Cookie Monster,sesame street squad goals cookie monster,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Squad Goals - Oscar,sesame street squad goals oscar,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sesame Street Squad Goals - Squad,sesame street squad goals squad,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Shred Happy,shred happy,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sky High (Green),sky high green,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Sky High (Sunburst),sky high sunburst,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Skyward,skyward,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Snake Oil,snake oil,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Snoopy (1 of 75),snoopy 1 of 75,2025,2025,,,brand not in v0.2,limited-run,no,
BRAND_NEW,gilson,Space Dust,space dust,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Stand Your Ground,stand your ground,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Superdawg,superdawg,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,The Buck Naked,the buck naked,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,The Ganjola,the ganjola,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,The Snowball,the snowball,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Trail Buddy,trail buddy,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Trippy,trippy,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Undead Quaker,undead quaker,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Venturer,venturer,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Veritas All Mountain Snowboard,veritas all mountain,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Vortex Bloom,vortex bloom,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Voyager,voyager,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Wolf Homebrew,wolf homebrew,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,gilson,Woodstock (1 of 75),woodstock 1 of 75,2025,2025,,,brand not in v0.2,limited-run,no,
BRAND_NEW,gilson,Zingermans x GILSON,zingermans x gilson,2025,2025,,,brand not in v0.2,collab,no,
SENDIT_ONLY,glissade-snowboards,Brosif,brosif,2011,2011,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Griffin,griffin,2011,2011,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Kenron,kenron,2011,2011,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Shortbus,shortbus,2011,2011,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Shortbus LE,shortbus le,2011,2011,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Siren Collection,siren collection,2011,2011,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Big Gun,big gun,2007,2007,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Capsule,capsule,2007,2007,Glissade,,,,yes,
SENDIT_ONLY,glissade-snowboards,Tactic,tactic,2007,2007,Glissade,,,,yes,
MATCH,gnu,Gremlin,gremlin,2027,2027,GNU,Gremlin,,,enrich,
SENDIT_ONLY,gnu,SNARF Machine,snarf machine,2027,2027,GNU,,,,yes,
MATCH,gnu,T.R.E.,t r e,2027,2027,GNU,T.R.E.,,,enrich,
MATCH,gnu,Turbo Gremlin,turbo gremlin,2027,2027,GNU,Turbo Gremlin,,,enrich,
SENDIT_ONLY,gnu,2526 Recess - 80,2526 recess 80,2026,2026,GNU,,,year-prefixed,no,
MATCH,gnu,4x4,4x4,2026,2026,GNU,4x4,,,enrich,
MATCH,gnu,Antigravity,antigravity,2026,2026,GNU,Antigravity,,,enrich,
MATCH,gnu,Banked Country,banked country,2026,2026,GNU,Banked Country,,,enrich,
MATCH,gnu,Barrett,barrett,2026,2026,GNU,Barrett,sendit earlier than ours (2027),,enrich,
MATCH,gnu,C Money,c money,2026,2026,GNU,C-Money,,,enrich,
MATCH,gnu,Facts,facts,2026,2026,GNU,Facts,,,enrich,
MATCH,gnu,Fiction,fiction,2026,2026,GNU,Fiction,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,gnu,Finest,finest,2026,2026,GNU,,,,yes,
SENDIT_ONLY,gnu,Free Spirit,free spirit,2026,2026,GNU,,,,yes,
SENDIT_ONLY,gnu,Frosting,frosting,2026,2026,GNU,,,,yes,
MATCH,gnu,Gloss,gloss,2026,2026,GNU,Gloss,,,enrich,
MATCH,gnu,Head Space,head space,2026,2026,GNU,Head Space,,,enrich,
MATCH,gnu,Ladies Choice,ladies choice,2026,2026,GNU,Ladies Choice,,,enrich,
MATCH,gnu,Money,money,2026,2026,GNU,Money,,,enrich,
SENDIT_ONLY,gnu,Money S,money s,2026,2026,GNU,,,,yes,
MATCH,gnu,Recess Package,recess,2026,2026,GNU,Recess,sendit earlier than ours (2027),package,enrich,
MATCH,gnu,Riders Choice,riders choice,2026,2026,GNU,Riders Choice,,,enrich,
SENDIT_ONLY,gnu,Something Gnu,something gnu,2026,2026,GNU,,,,yes,
MATCH,gnu,Upgrade,upgrade,2026,2026,GNU,Upgrade,sendit earlier than ours (2027),,enrich,
MATCH,gnu,Velvet,velvet,2026,2026,GNU,Velvet,,,enrich,
MATCH,gnu,Wagyu,wagyu,2026,2026,GNU,Wagyu,,,enrich,
BRAND_NEW,goodboards,15,15,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Deep,deep,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Flash,flash,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Julia,julia,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Legends,legends,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Pepi,pepi,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,PRIMA,prima,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Reload,reload,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,STORYBOARD Split,storyboard,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Surf Long,surf long,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,goodboards,Wooden,wooden,2026,2026,,,brand not in v0.2,,no,
SENDIT_ONLY,gray,CUB-X [GEO],cub x geo,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,CUB-X [HILL],cub x hill,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,"DESPE WOOD 32, 38, 43",despe wood 32 38 43,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,"DESPE WOOD 48, 53n, 54, 58, 59w, 62, 63w",despe wood 48 53n 54 58 59w 62 63w,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,DSPRD micro/mini,dsprd micro,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,DSPRD Ti [iz],dsprd ti iz,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,DSPRD Ti Type-R,dsprd ti type r,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,DSPRD Ti type-X ver.P,dsprd ti type x ver p,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,DSPRD Ti type-X ver.S,dsprd ti type x ver s,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,EPIC ​,epic,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,FORCE,force,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,GENIUS ​,genius,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,GENIUS [HV] Genius Hybrid,genius hv genius hybrid,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,LOVEBUZZ 48,lovebuzz 48,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,LOVEBUZZ 52,lovebuzz 52,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,LOVEBUZZ 57 [Camber],lovebuzz 57,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,LOVEBUZZ 58,lovebuzz 58,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,LOVEBUZZ 62,lovebuzz 62,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,PRODIGY ​,prodigy,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,QUADRA,quadra,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,QUADRA II,quadra ii,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,SHRED [HV] Shred Hybrid,shred hv shred hybrid,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,"SONICALMACH 46, 51, 54, 55w",sonicalmach 46 51 54 55w,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,"SONICALMACH 54ver.C, 55w ver.C, 58, 60w, 63w",sonicalmach 54ver c 55w ver c 58 60w 63w,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,SONICALMACH LT,sonicalmach lt,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,SONICALMACH LT ver.C,sonicalmach lt ver c,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,TRICKSTICK [iz],trickstick iz,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,TYCOON,tycoon,2027,2027,Gray,,,,yes,
SENDIT_ONLY,gray,TYCOON TypeS [iz],tycoon types iz,2027,2027,Gray,,,,yes,
SENDIT_ONLY,head,Anything LYT Unisex Snowboard,anything lyt,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Beam Unisex Snowboard,beam,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Day LYT Unisex Snowboard,day lyt,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Daymaker LYT Unisex Snowboard,daymaker lyt,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Daymaker Unisex Snowboard,daymaker,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Defy Youth Junior's Snowboard,defy youth junior s,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,E.B.I LYT Unisex Snowboard,e b i lyt,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Everything LYT Women's Snowboard,everything lyt,2026,2026,Head,,,,yes,
MATCH,head,Fountain Women's Snowboard,fountain,2026,2026,Head,Fountain,,,enrich,
SENDIT_ONLY,head,Gamechanger Unisex Snowboard,gamechanger,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Incite LYT Unisex Snowboard,incite lyt,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Pride 2.0 Women's Snowboard,pride 2 0,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Rowdy Flex Junior's Snowboard,rowdy flex junior s,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Rowdy Kid Junior's Snowboard,rowdy kid junior s,2026,2026,Head,,,,yes,
MATCH,head,Rush Unisex Snowboard,rush,2026,2026,Head,Rush,,,enrich,
SENDIT_ONLY,head,Shine LYT Women's Snowboard,shine lyt,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,Solace Women's Snowboard,solace,2026,2026,Head,,,,yes,
MATCH,head,Stella Women's Snowboard,stella,2026,2026,Head,Stella,,,enrich,
MATCH,head,Transit Unisex Snowboard,transit,2026,2026,Head,Transit,,,enrich,
SENDIT_ONLY,head,True 2.0 Unisex Snowboard,true 2 0,2026,2026,Head,,,,yes,
SENDIT_ONLY,head,VOY SPLITBOARD,voy,2026,2026,Head,,,,yes,
BRAND_NEW,high-society-freeride,Coldtrail All-Mtn Snowboard 25/26,coldtrail all mtn snowboard 25 26,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,Javanator,javanator,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,Note Bender,note bender,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,Biscotti,biscotti,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,G-Land,g land,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,Jazz Chord,jazz chord,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,Joe Series,joe,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,Mocha Latte,mocha latte,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,Sumatra,sumatra,2025,2025,,,brand not in v0.2,,no,
BRAND_NEW,javatron-dream-machines,The Dolce,the dolce,2025,2025,,,brand not in v0.2,,no,
MATCH,jones,Flagship,flagship,2011,2027,Jones,Flagship,,,enrich,
SENDIT_ONLY,jones,Freecarver 6000s,freecarver 6000s,2024,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Freecarver 9000s,freecarver 9000s,2024,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Hovercraft 2.0,hovercraft 2 0,2024,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Hovercraft 2.0 Far East Limited,hovercraft 2 0 far east,2027,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Kids Happy Mountain,kids happy mountain,2026,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Aviator 2.0,aviator 2 0,2022,2027,Jones,,,,yes,
MATCH,jones,Flagship Pro,flagship pro,2025,2027,Jones,Flagship Pro,,,enrich,
SENDIT_ONLY,jones,Frontier 2.0,frontier 2 0,2026,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Howler,howler,2026,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Mountain Twin Pro,mountain twin pro,2025,2027,Jones,,,,yes,
MATCH,jones,Men's Rally Cat,rally cat,2025,2027,Jones,Rally Cat,,,enrich,
MATCH,jones,Solution,solution,2011,2027,Jones,Solution,,,enrich,
MATCH,jones,Stratos,stratos,2021,2027,Jones,Stratos,,,enrich,
SENDIT_ONLY,jones,Men's Stratos Ltd Far East Limited,stratos ltd far east,2027,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Men's Tweaker 2.0,tweaker 2 0,2027,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Men's Tweaker Pro 2.0,tweaker pro 2 0,2027,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Ultralight Project X,ultralight project x,2024,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Ultralight Solution,ultralight solution,2024,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Mind Expander 2.0,mind expander 2 0,2027,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Mountain Surfer,mountain surfer,2016,2027,Jones,,,,yes,
MATCH,jones,Mountain Twin,mountain twin,2011,2027,Jones,Mountain Twin,,,enrich,
MATCH,jones,Storm Chaser,storm chaser,2016,2027,Jones,Storm Chaser,,,enrich,
SENDIT_ONLY,jones,Storm Wolf,storm wolf,2022,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Twin Sister,twin sister,2013,2027,Jones,,,,yes,
SENDIT_ONLY,jones,TwinCraft,twincraft,2027,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Ultralight Butterfly Split,ultralight butterfly,2024,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Ultralight Hovercraft 2.0 Splitboard,ultralight hovercraft 2 0,2027,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Airheart 2.0,airheart 2 0,2023,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Dream Weaver 2.0,dream weaver 2 0,2026,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Prodigy,prodigy,2017,2027,Jones,,,,yes,
SENDIT_ONLY,jones,Harry Kearney Signature Series Stratos,harry kearney signature series stratos,2026,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Hovercraft Split 2.0,hovercraft split 2 0,2024,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Junior Mountain Twin,junior mountain twin,2026,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Junior Twin Sister,junior twin sister,2026,2026,Jones,,,,yes,
MATCH,jones,Tweaker,tweaker,2023,2026,Jones,Tweaker,,,enrich,
SENDIT_ONLY,jones,Ultralight Stratos Split,ultralight stratos,2024,2026,Jones,,,,yes,
MATCH,jones,Mind Expander,mind expander,2018,2026,Jones,Mind Expander,,,enrich,
MATCH,jones,Mind Expander Twin,mind expander twin,2022,2026,Jones,Mind Expander Twin,,,enrich,
SENDIT_ONLY,jones,Mini Mind Expander,mini mind expander,2019,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Mountain Snowskate,mountain snowskate,2021,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Ruiki Masuda Signature Series Stratos,ruiki masuda signature series stratos,2026,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Tweaker Pro,tweaker pro,2025,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Ultralight Hovercraft Split 2.0,ultralight hovercraft split 2 0,2024,2026,Jones,,,,yes,
SENDIT_ONLY,jones,Ultra Prodigy,ultra prodigy,2023,2026,Jones,,,,yes,
MATCH,jones,Frontier,frontier,2020,2025,Jones,Frontier,,,enrich,
SENDIT_ONLY,jones,Dream Weaver,dream weaver,2023,2025,Jones,,,,yes,
MATCH,jones,Ultra Flagship,ultra flagship,2021,2024,Jones,Ultra Flagship,,,enrich,
SENDIT_ONLY,jones,Ultra Mind Expander,ultra mind expander,2020,2024,Jones,,,,yes,
MATCH,jones,Ultra Mountain Twin,ultra mountain twin,2016,2024,Jones,Ultra Mountain Twin,,,enrich,
MATCH,jones,Hovercraft,hovercraft,2011,2023,Jones,Hovercraft,,,enrich,
SENDIT_ONLY,jones,Project X,project x,2017,2023,Jones,,,,yes,
SENDIT_ONLY,jones,Ultra Solution,ultra solution,2021,2023,Jones,,,,yes,
SENDIT_ONLY,jones,Ultra Stratos Split,ultra stratos,2023,2023,Jones,,,,yes,
MATCH,jones,Ultracraft,ultracraft,2015,2023,Jones,Ultracraft,,,enrich,
MATCH,jones,Airheart,airheart,2017,2022,Jones,Airheart,sendit earlier than ours (2018),,enrich,
SENDIT_ONLY,jones,Dream Catcher,dream catcher,2018,2022,Jones,,,,yes,
MATCH,jones,Aviator,aviator,2014,2021,Jones,Aviator,,,enrich,
SENDIT_ONLY,jones,Lone Wolf,lone wolf,2018,2021,Jones,,,,yes,
MATCH,jones,Carbon Flagship,carbon flagship,2013,2020,Jones,Carbon Flagship,,,enrich,
SENDIT_ONLY,jones,Carbon Solution,carbon solution,2013,2020,Jones,,,,yes,
SENDIT_ONLY,jones,Discovery,discovery,2015,2020,Jones,,,,yes,
MATCH,jones,Explorer,explorer,2015,2019,Jones,Explorer,sendit earlier than ours (2016),,enrich,
SENDIT_ONLY,jones,Ultra Aviator,ultra aviator,2015,2016,Jones,,,,yes,
SENDIT_ONLY,jones,Powder Surfer,powder surfer,2015,2015,Jones,,,,yes,
SENDIT_ONLY,jones,Mothership,mothership,2013,2014,Jones,,,,yes,
SENDIT_ONLY,joyride,Danny Way X Joyride Guest Model,danny way x joyride guest model,2026,2026,Joyride,,,,yes,
SENDIT_ONLY,joyride,Extreme Freestyle,extreme freestyle,2026,2026,Joyride,,,,yes,
SENDIT_ONLY,joyride,Limited Noir,limited noir,2026,2026,Joyride,,,,yes,
SENDIT_ONLY,joyride,Limited Slingshot,limited slingshot,2026,2026,Joyride,,,,yes,
SENDIT_ONLY,joyride,Pennywise X Joyride About Time 30th Anniversary,pennywise x joyride about time 30th anniversary,2026,2026,Joyride,,,special-edition,no,
SENDIT_ONLY,joyride,Statera,statera,2026,2026,Joyride,,,,yes,
SENDIT_ONLY,joyride,The Eldorado,the eldorado,2026,2026,Joyride,,,,yes,
SENDIT_ONLY,joyride,The Flower Pot,the flower pot,2026,2026,Joyride,,,,yes,
SENDIT_ONLY,joyride,"The Eldorado ""Signature"" Version",the eldorado signature version,2025,2025,Joyride,,,quoted-graphic,no,
MATCH,k2,Afterblack Men's Snowboard 2026,afterblack,2026,2026,K2,Afterblack,sendit earlier than ours (2027),,enrich,
MATCH,k2,Alchemist Men's Snowboard 2026,alchemist,2026,2026,K2,Alchemist,,,enrich,
MATCH,k2,Almanac Unisex Snowboard 2026,almanac,2026,2026,K2,Almanac,,,enrich,
MATCH,k2,Antidote Unisex Snowboard 2026,antidote,2026,2026,K2,Antidote,,,enrich,
SENDIT_ONLY,k2,Chloro Women's Snowboard 2026,chloro,2026,2026,K2,,,,yes,
MATCH,k2,Commonwealth Unisex Snowboard 2026,commonwealth,2026,2026,K2,Commonwealth,,,enrich,
SENDIT_ONLY,k2,Courier Men's Snowboard 2026,courier,2026,2026,K2,,,,yes,
MATCH,k2,Dreamsicle Women's Snowboard 2026,dreamsicle,2026,2026,K2,Dreamsicle,,,enrich,
MATCH,k2,Embassy Men's Snowboard 2026,embassy,2026,2026,K2,Embassy,,,enrich,
MATCH,k2,Excavator Unisex Snowboard 2026,excavator,2026,2026,K2,Excavator,,,enrich,
SENDIT_ONLY,k2,Extravision Women's Snowboard 2026,extravision,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,Freeloader Unisex Splitboard Package 2026,freeloader,2026,2026,K2,,,package,no,
SENDIT_ONLY,k2,Gateway Men's Snowboard 2026,gateway,2026,2026,K2,,,,yes,
MATCH,k2,Gateway Pop Men's Snowboard 2026,gateway pop,2026,2026,K2,Gateway Pop,,,enrich,
MATCH,k2,Hypnotist Men's Snowboard 2026,hypnotist,2026,2026,K2,Hypnotist,,,enrich,
SENDIT_ONLY,k2,Isolator Unisex Splitboard 2026,isolator,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,K2000 ATSB Snowboard 2026,k2000 atsb,2026,2026,K2,,,,yes,
MATCH,k2,Kandi Youth Snowboard 2026,kandi,2026,2026,K2,Kandi,,,enrich,
SENDIT_ONLY,k2,Lil Kat Youth Snowboard 2026,lil kat,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,Lil Mini Youth Snowboard 2026,lil,2026,2026,K2,,,,yes,
MATCH,k2,Manifest Unisex Snowboard 2026,manifest,2026,2026,K2,Manifest,,,enrich,
SENDIT_ONLY,k2,Marauder Unisex Splitboard Package 2026,marauder,2026,2026,K2,,,package,no,
MATCH,k2,Medium Unisex Snowboard 2026,medium,2026,2026,K2,Medium,,,enrich,
SENDIT_ONLY,k2,Metropolitan Women's Snowboard 2026,metropolitan,2026,2026,K2,,,,yes,
MATCH,k2,Passport Unisex Snowboard 2026,passport,2026,2026,K2,Passport,,,enrich,
MATCH,k2,Sky Pilot Unisex Snowboard 2026,sky pilot,2026,2026,K2,Sky Pilot,,,enrich,
SENDIT_ONLY,k2,Special Effects Unisex Snowboard 2026,special effects,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,Spellcaster Women's Snowboard 2026,spellcaster,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,Tree Splitter Unisex Snowboard 2026,tree splitter,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,Vandal Youth Snowboard 2026,vandal,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,World Peace Men's Snowboard 2026,world peace,2026,2026,K2,,,,yes,
SENDIT_ONLY,k2,X Brain Dead Passport Snowboard 2025,x brain dead passport,2025,2025,K2,,,,yes,
SENDIT_ONLY,kessler,Air-Carve,air carve,2025,2025,Kessler,,,,yes,
SENDIT_ONLY,kessler,Contour,contour,2024,2024,Kessler,,,,yes,
SENDIT_ONLY,kessler,The Alpine Worldcup,the alpine worldcup,2022,2022,Kessler,,,,yes,
SENDIT_ONLY,kessler,The Cross Light,the cross light,2021,2021,Kessler,,,,yes,
SENDIT_ONLY,kessler,X-Carve,x carve,2021,2021,Kessler,,,,yes,
SENDIT_ONLY,kessler,The Alpine,the alpine,2020,2020,Kessler,,,,yes,
SENDIT_ONLY,kessler,The Cross,the cross,2020,2020,Kessler,,,,yes,
MATCH,korua-shapes,Apollo,apollo,2026,2026,Korua Shapes,Apollo,,,enrich,
SENDIT_ONLY,korua-shapes,Bullet Train Plus,bullet train plus,2026,2026,Korua Shapes,,,,yes,
MATCH,korua-shapes,Café Racer,cafe racer,2026,2026,Korua Shapes,Café Racer,,,enrich,
SENDIT_ONLY,korua-shapes,Café Racer Plus,cafe racer plus,2026,2026,Korua Shapes,,,,yes,
MATCH,korua-shapes,Dart,dart,2026,2026,Korua Shapes,Dart,,,enrich,
SENDIT_ONLY,korua-shapes,Dart Plus,dart plus,2026,2026,Korua Shapes,,,,yes,
