edition_id,discipline,division,division_label,division_age_band,division_class,division_gender,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,source_file,citation_status
us-open-snowboarding--2015,slopestyle,mens,,,open,men,,2,Mark McMorris,,,,https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side,verified,wave2-us-open,live-source
us-open-snowboarding--2015,slopestyle,mens,,,open,men,,3,Tyler Nicholson,,,,https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side,verified,wave2-us-open,live-source
us-open-snowboarding--2015,slopestyle,womens,,,open,women,,1,Jamie Anderson,,,,https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side,verified,wave2-us-open,live-source
us-open-snowboarding--2015,slopestyle,womens,,,open,women,,2,Anna Gasser,,,,https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side,verified,wave2-us-open,live-source
us-open-snowboarding--2015,slopestyle,womens,,,open,women,,3,Spencer O'Brien,,,,https://www.snowboarder.com/news/yuki-kadono-wins-burton-us-open-slopestyle-back-back-1620s-jamie-anderson-takes-first-womens-side,verified,wave2-us-open,live-source
us-open-snowboarding--2016,halfpipe,mens,,,open,men,,1,Shaun White,USA,95.62,,https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,halfpipe,mens,,,open,men,,2,Ben Ferguson,USA,88.62,,https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,halfpipe,mens,,,open,men,,3,Taku Hiraoka,JPN,88.25,,https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,halfpipe,womens,,,open,women,,1,Chloe Kim,USA,89.37,,https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,halfpipe,womens,,,open,women,,2,Xuetong Cai,CHN,82.99,,https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,halfpipe,womens,,,open,women,,3,Kelly Clark,USA,79.00,,https://www.snowboarder.com/news/2016-burton-us-open-snowboarding-championships-shaun-white-chloe-kim-take-first-place-mens-womens-halfpipe | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,slopestyle,mens,,,open,men,,1,Kyle Mack,USA,89.75,,https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,slopestyle,mens,,,open,men,,2,Eric Beauchemin,USA,83.50,,https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,slopestyle,mens,,,open,men,,3,Sebastien Toutant,CAN,80.95,,https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,slopestyle,womens,,,open,women,,1,Jamie Anderson,USA,86.85,,https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,slopestyle,womens,,,open,women,,2,Karly Shorr,USA,80.40,,https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2016,slopestyle,womens,,,open,women,,3,Cheryl Maas,NED,76.35,,https://snowboardmag.com/stories/burton-us-open-2016-kyle-mack-and-jamie-anderson-land-atop-slopestyle-podium | https://www.adrex.com/en/articles/earth/ski-snowboard/the-34th-annual-us-open-snowboarding-championships-is-a-wrap/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,halfpipe,mens,,,open,men,,1,Shaun White,USA,92.74,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,halfpipe,mens,,,open,men,,2,Scotty James,AUS,82.87,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,halfpipe,mens,,,open,men,,3,Chase Josey,USA,79.87,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,halfpipe,womens,,,open,women,,1,Chloe Kim,USA,87.12,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,halfpipe,womens,,,open,women,,2,Elena Hight,USA,80.12,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,halfpipe,womens,,,open,women,,3,Maddie Mastro,USA,78.25,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-and-shaun-white-win-2017-burton-us-open-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,slopestyle,mens,,,open,men,,1,Mark McMorris,CAN,86.95,,https://events.burton.com/burton-us-open/uso-latest/slopestyle-finals-recap/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,slopestyle,mens,,,open,men,,2,Michael Ciccarelli,CAN,82.65,,https://events.burton.com/burton-us-open/uso-latest/slopestyle-finals-recap/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,slopestyle,mens,,,open,men,,3,Sven Thorgren,SWE,81.85,,https://events.burton.com/burton-us-open/uso-latest/slopestyle-finals-recap/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,slopestyle,womens,,,open,women,,1,Anna Gasser,AUT,83.85,,https://events.burton.com/burton-us-open/uso-latest/slopestyle-finals-recap/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,slopestyle,womens,,,open,women,,2,Jamie Anderson,USA,81.55,,https://events.burton.com/burton-us-open/uso-latest/slopestyle-finals-recap/,verified,wave2-us-open,live-source
us-open-snowboarding--2017,slopestyle,womens,,,open,women,,3,Spencer O'Brien,CAN,75.65,,https://events.burton.com/burton-us-open/uso-latest/slopestyle-finals-recap/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,halfpipe,mens,,,open,men,,1,Ayumu Hirano,JPN,89.62,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-ayumu-hirano-win-2018-burton-usopen-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,halfpipe,mens,,,open,men,,2,Raibu Katayama,JPN,86.75,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-ayumu-hirano-win-2018-burton-usopen-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,halfpipe,mens,,,open,men,,3,Scotty James,AUS,83.62,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-ayumu-hirano-win-2018-burton-usopen-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,halfpipe,womens,,,open,women,,1,Chloe Kim,USA,85.87,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-ayumu-hirano-win-2018-burton-usopen-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,halfpipe,womens,,,open,women,,2,Maddie Mastro,USA,82.99,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-ayumu-hirano-win-2018-burton-usopen-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,halfpipe,womens,,,open,women,,3,Haruna Matsumoto,JPN,78.75,,https://events.burton.com/burton-us-open/uso-latest/chloe-kim-ayumu-hirano-win-2018-burton-usopen-halfpipe-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,slopestyle,mens,,,open,men,,1,Mark McMorris,CAN,88.10,,https://events.burton.com/burton-us-open/uso-latest/mark-mcmorris-and-jamie-anderson-win-2018-burton-usopen-slopestyle-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,slopestyle,mens,,,open,men,,2,Chris Corning,USA,87.95,,https://events.burton.com/burton-us-open/uso-latest/mark-mcmorris-and-jamie-anderson-win-2018-burton-usopen-slopestyle-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,slopestyle,mens,,,open,men,,3,Marcus Kleveland,NOR,87.20,,https://events.burton.com/burton-us-open/uso-latest/mark-mcmorris-and-jamie-anderson-win-2018-burton-usopen-slopestyle-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,slopestyle,womens,,,open,women,,1,Jamie Anderson,USA,83.75,,https://events.burton.com/burton-us-open/uso-latest/mark-mcmorris-and-jamie-anderson-win-2018-burton-usopen-slopestyle-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,slopestyle,womens,,,open,women,,2,Anna Gasser,AUT,80.95,,https://events.burton.com/burton-us-open/uso-latest/mark-mcmorris-and-jamie-anderson-win-2018-burton-usopen-slopestyle-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2018,slopestyle,womens,,,open,women,,3,Julia Marino,USA,75.85,,https://events.burton.com/burton-us-open/uso-latest/mark-mcmorris-and-jamie-anderson-win-2018-burton-usopen-slopestyle-titles/,verified,wave2-us-open,live-source
us-open-snowboarding--2019,halfpipe,mens,,,open,men,,1,Scotty James,AUS,92.00,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html | http://www.realvail.com/mastro-james-take-home-2019-burton-u%C2%B7s%C2%B7open-halfpipe-titles-in-vail/a6110/,verified,wave2-us-open,live-source
us-open-snowboarding--2019,halfpipe,mens,,,open,men,,2,Raibu Katayama,JPN,90.49,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html | http://www.realvail.com/mastro-james-take-home-2019-burton-u%C2%B7s%C2%B7open-halfpipe-titles-in-vail/a6110/,verified,wave2-us-open,live-source
us-open-snowboarding--2019,halfpipe,mens,,,open,men,,3,Yuto Totsuka,JPN,87.12,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html | http://www.realvail.com/mastro-james-take-home-2019-burton-u%C2%B7s%C2%B7open-halfpipe-titles-in-vail/a6110/,verified,wave2-us-open,live-source
us-open-snowboarding--2019,halfpipe,womens,,,open,women,,1,Maddie Mastro,USA,84.74,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html | http://www.realvail.com/mastro-james-take-home-2019-burton-u%C2%B7s%C2%B7open-halfpipe-titles-in-vail/a6110/,verified,wave2-us-open,live-source
us-open-snowboarding--2019,halfpipe,womens,,,open,women,,2,Chloe Kim,USA,84.62,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html | http://www.realvail.com/mastro-james-take-home-2019-burton-u%C2%B7s%C2%B7open-halfpipe-titles-in-vail/a6110/,verified,wave2-us-open,live-source
us-open-snowboarding--2019,halfpipe,womens,,,open,women,,3,Xuetong Cai,CHN,83.75,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html | http://www.realvail.com/mastro-james-take-home-2019-burton-u%C2%B7s%C2%B7open-halfpipe-titles-in-vail/a6110/,verified,wave2-us-open,live-source
us-open-snowboarding--2019,slopestyle,mens,,,open,men,,1,Redmond Gerard,USA,80.55,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html,verified,wave2-us-open,live-source
us-open-snowboarding--2019,slopestyle,mens,,,open,men,,2,Sven Thorgren,SWE,79.60,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html,verified,wave2-us-open,live-source
us-open-snowboarding--2019,slopestyle,mens,,,open,men,,3,Mark McMorris,CAN,79.20,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html,verified,wave2-us-open,live-source
us-open-snowboarding--2019,slopestyle,womens,,,open,women,,1,Zoi Sadowski-Synnott,NZL,82.55,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html,verified,wave2-us-open,live-source
us-open-snowboarding--2019,slopestyle,womens,,,open,women,,2,Julia Marino,USA,80.35,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html,verified,wave2-us-open,live-source
us-open-snowboarding--2019,slopestyle,womens,,,open,women,,3,Miyabi Onitsuka,JPN,78.85,,https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2019.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,halfpipe,mens,,,open,men,,1,Yuto Totsuka,JPN,97.00,,https://events.burton.com/burton-us-open/uso-latest/xuetong-cai-yuto-totsuka-win-2020-burton-usopen-halfpipe-titles/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,halfpipe,mens,,,open,men,,2,Jan Scherrer,SUI,95.16,,https://events.burton.com/burton-us-open/uso-latest/xuetong-cai-yuto-totsuka-win-2020-burton-usopen-halfpipe-titles/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,halfpipe,mens,,,open,men,,3,Scotty James,AUS,93.00,,https://events.burton.com/burton-us-open/uso-latest/xuetong-cai-yuto-totsuka-win-2020-burton-usopen-halfpipe-titles/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,halfpipe,womens,,,open,women,,1,Xuetong Cai,CHN,88.16,,https://events.burton.com/burton-us-open/uso-latest/xuetong-cai-yuto-totsuka-win-2020-burton-usopen-halfpipe-titles/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,halfpipe,womens,,,open,women,,2,Haruna Matsumoto,JPN,85.50,,https://events.burton.com/burton-us-open/uso-latest/xuetong-cai-yuto-totsuka-win-2020-burton-usopen-halfpipe-titles/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,halfpipe,womens,,,open,women,,3,Ruki Tomita,JPN,85.00,,https://events.burton.com/burton-us-open/uso-latest/xuetong-cai-yuto-totsuka-win-2020-burton-usopen-halfpipe-titles/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,slopestyle,mens,,,open,men,,1,Yuki Kadono,JPN,89.30,,https://events.burton.com/burton-us-open/uso-latest/yuki-kadono-and-jamie-anderson-win-2020-burton-usopen-slopestyle/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,slopestyle,mens,,,open,men,,2,Dusty Henricksen,USA,84.70,,https://events.burton.com/burton-us-open/uso-latest/yuki-kadono-and-jamie-anderson-win-2020-burton-usopen-slopestyle/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,slopestyle,mens,,,open,men,,3,Redmond Gerard,USA,84.40,,https://events.burton.com/burton-us-open/uso-latest/yuki-kadono-and-jamie-anderson-win-2020-burton-usopen-slopestyle/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,slopestyle,womens,,,open,women,,1,Jamie Anderson,USA,84.50,,https://events.burton.com/burton-us-open/uso-latest/yuki-kadono-and-jamie-anderson-win-2020-burton-usopen-slopestyle/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,slopestyle,womens,,,open,women,,2,Anna Gasser,AUT,81.00,,https://events.burton.com/burton-us-open/uso-latest/yuki-kadono-and-jamie-anderson-win-2020-burton-usopen-slopestyle/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
us-open-snowboarding--2020,slopestyle,womens,,,open,women,,3,Miyabi Onitsuka,JPN,76.65,,https://events.burton.com/burton-us-open/uso-latest/yuki-kadono-and-jamie-anderson-win-2020-burton-usopen-slopestyle/ | https://whitelines.com/snowboard-culture/snowboard-events/burton-us-open-2020.html,verified,wave2-us-open,live-source
winter-dew-tour--2011-c,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Breckenridge 2011 Snowboard Slopestyle (Men),1,Gjermund Braaten,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Breckenridge 2011 Snowboard Slopestyle (Men),2,Sebastien Toutant,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Breckenridge 2011 Snowboard Slopestyle (Men),3,Charles Reid,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,slopestyle,womens,Snowboard Slopestyle (Women),,open,women,Dew Tour Breckenridge 2011 Snowboard Slopestyle (Women),1,Spencer O'Brien,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,slopestyle,womens,Snowboard Slopestyle (Women),,open,women,Dew Tour Breckenridge 2011 Snowboard Slopestyle (Women),2,Enni Rukajarvi,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,slopestyle,womens,Snowboard Slopestyle (Women),,open,women,Dew Tour Breckenridge 2011 Snowboard Slopestyle (Women),3,Sarka Pancochova,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,superpipe,mens,Snowboard Superpipe (Men),,open,men,Dew Tour Breckenridge 2011 Snowboard Superpipe (Men),1,Shaun White,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,superpipe,mens,Snowboard Superpipe (Men),,open,men,Dew Tour Breckenridge 2011 Snowboard Superpipe (Men),2,Louie Vito,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,superpipe,mens,Snowboard Superpipe (Men),,open,men,Dew Tour Breckenridge 2011 Snowboard Superpipe (Men),3,Iouri Podladtchikov,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,superpipe,womens,Snowboard Superpipe (Women),,open,women,Dew Tour Breckenridge 2011 Snowboard Superpipe (Women),1,Kelly Clark,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,superpipe,womens,Snowboard Superpipe (Women),,open,women,Dew Tour Breckenridge 2011 Snowboard Superpipe (Women),2,Gretchen Bleiler,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2011-c,superpipe,womens,Snowboard Superpipe (Women),,open,women,Dew Tour Breckenridge 2011 Snowboard Superpipe (Women),3,Xuetong Cai,,,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145153/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-a,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Killington 2012 Snowboard Slopestyle (Men),1,Eric Willett,,91.00,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151215003821/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-a,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Killington 2012 Snowboard Slopestyle (Men),2,Sebastien Toutant,,85.50,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151215003821/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-a,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Killington 2012 Snowboard Slopestyle (Men),3,Justin Morgan,,80.25,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151215003821/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-a,superpipe,mens,Snowboard Superpipe (Men),,open,men,Dew Tour Killington 2012 Snowboard Superpipe (Men),1,Iouri Podladtchikov,,96.75,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151215003821/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-a,superpipe,mens,Snowboard Superpipe (Men),,open,men,Dew Tour Killington 2012 Snowboard Superpipe (Men),2,Louie Vito,,95.25,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151215003821/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-a,superpipe,mens,Snowboard Superpipe (Men),,open,men,Dew Tour Killington 2012 Snowboard Superpipe (Men),3,Matt Ladley,,89.00,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151215003821/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-b,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Snowbasin 2012 Snowboard Slopestyle (Men),1,Sebastien Toutant,,94.50,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145223/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-b,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Snowbasin 2012 Snowboard Slopestyle (Men),2,Dash Kamp,,83.50,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145223/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-b,slopestyle,mens,Snowboard Slopestyle (Men),,open,men,Dew Tour Snowbasin 2012 Snowboard Slopestyle (Men),3,Spencer Link,,77.75,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145223/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-b,slopestyle,womens,Snowboard Slopestyle (Women),,open,women,Dew Tour Snowbasin 2012 Snowboard Slopestyle (Women),1,Spencer O'Brien,,94.50,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145223/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-b,slopestyle,womens,Snowboard Slopestyle (Women),,open,women,Dew Tour Snowbasin 2012 Snowboard Slopestyle (Women),2,Enni Rukajarvi,,86.50,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145223/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-b,slopestyle,womens,Snowboard Slopestyle (Women),,open,women,Dew Tour Snowbasin 2012 Snowboard Slopestyle (Women),3,Joanna Dzierzawski,,80.25,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145223/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
winter-dew-tour--2012-b,superpipe,mens,Snowboard Superpipe (Men),,open,men,Dew Tour Snowbasin 2012 Snowboard Superpipe (Men),1,Louie Vito,,98.00,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20151214145223/http://www.dewtour.com/actionsports/event-results/,verified,wave3-archive,pending-recheck
