id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
winter-dew-tour--2009-b,winter-dew-tour--2009-b,"2008-09 Winter Dew Tour, Stop 3: Northstar-at-Tahoe",winter-dew-tour,2009,2009-02-19,,contest,"Season finale of the 2008-09 season. [QA-corrected: end_date removed, not carried by either citation.]",unverified,held,,day,Northstar-at-Tahoe Resort,"Truckee, California",USA,"{""superpipe"",""slopestyle""}","{""https://news.vailresorts.com/2008-11-21-WINTER-DEW-TOUR-TO-VISIT-BRECKENRIDGE-RESORT,-DEC-18-21"",""https://www.saminfo.com/news/sam-headline-news/5336-976-breck-mount-snow-northstar-highlight-dew-tour""}",likely
winter-dew-tour--2009-c,winter-dew-tour--2009-c,"2009-10 Winter Dew Tour, Stop 1: Breckenridge",winter-dew-tour,2009,2009-12-18,2009-12-20,contest,Opening stop of the 2009-10 season. The season article lists only men's superpipe and men's slopestyle for this stop; whether women's fields ran here is unconfirmed.,unverified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/2009%E2%80%932010_Winter_Dew_Tour""}",likely
winter-dew-tour--2010-a,winter-dew-tour--2010-a,"2009-10 Winter Dew Tour, Stop 2: Snowbasin",winter-dew-tour,2010,2010-01-15,2010-01-17,contest,Second stop of the 2009-10 season; men's and women's superpipe and slopestyle.,unverified,held,,day,Snowbasin Resort,"Huntsville, Utah",USA,"{""superpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/2009%E2%80%932010_Winter_Dew_Tour""}",likely
winter-dew-tour--2010-b,winter-dew-tour--2010-b,"2009-10 Winter Dew Tour, Stop 3: Mount Snow",winter-dew-tour,2010,2010-02-05,2010-02-07,contest,Third stop of the 2009-10 season; men's and women's superpipe and slopestyle.,unverified,held,,day,Mount Snow,"West Dover, Vermont",USA,"{""superpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/2009%E2%80%932010_Winter_Dew_Tour""}",likely
winter-dew-tour--2010-c,winter-dew-tour--2010-c,"2009-10 Winter Dew Tour, Toyota Championship: Northstar-at-Tahoe",winter-dew-tour,2010,2010,,contest,"Listed as the season finale of the 2009-10 Winter Dew Tour. No dates found; year assigned to 2010 on the assumption the finale followed the February Mount Snow stop, which is NOT sourced. See open_questions.",unverified,held,,year,Northstar-at-Tahoe Resort,"Truckee, California",USA,"{""superpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/2009%E2%80%932010_Winter_Dew_Tour""}",likely
winter-dew-tour--2010-d,winter-dew-tour--2010-d,"2010-11 Winter Dew Tour, Stop 1: Breckenridge",winter-dew-tour,2010,2010-12-16,2010-12-19,contest,Opening stop of the 2010-11 season; new 22-foot superpipe at Breckenridge.,verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle""}","{""https://freeskier.com/stories/winter-dew-tour-announces-dates-and-places-2010-11""}",verified
winter-dew-tour--2011-a,winter-dew-tour--2011-a,"2010-11 Winter Dew Tour, Stop 2: Killington",winter-dew-tour,2011,2011-01-20,2011-01-23,contest,Vermont stop moved from Mount Snow to Killington for the 2010-11 season.,verified,held,,day,Killington Resort,"Killington, Vermont",USA,"{""superpipe"",""slopestyle""}","{""https://freeskier.com/stories/winter-dew-tour-announces-dates-and-places-2010-11""}",verified
winter-dew-tour--2011-b,winter-dew-tour--2011-b,"2010-11 Winter Dew Tour, Toyota Championship: Snowbasin",winter-dew-tour,2011,2011-02-10,2011-02-13,contest,Season finale of the 2010-11 season; Dew Cup awarded.,verified,held,,day,Snowbasin Resort,"Ogden, Utah",USA,"{""superpipe"",""slopestyle""}","{""https://freeskier.com/stories/winter-dew-tour-announces-dates-and-places-2010-11""}",verified
winter-dew-tour--2011-c,winter-dew-tour--2011-c,"2011-12 Winter Dew Tour, Stop 1: Breckenridge",winter-dew-tour,2011,2011-12-15,2011-12-18,contest,Opening stop of the 2011-12 season.,verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle""}","{""https://snowboardmag.com/stories/winter-dew-tour-announces-2011-12-schedule""}",verified
winter-dew-tour--2012-a,winter-dew-tour--2012-a,"2011-12 Winter Dew Tour, Stop 2: Killington",winter-dew-tour,2012,2012-01-19,2012-01-22,contest,Second stop of the 2011-12 season.,verified,held,,day,Killington Resort,"Killington, Vermont",USA,"{""superpipe"",""slopestyle""}","{""https://snowboardmag.com/stories/winter-dew-tour-announces-2011-12-schedule""}",verified
winter-dew-tour--2012-b,winter-dew-tour--2012-b,"2011-12 Winter Dew Tour, Toyota Championship: Snowbasin",winter-dew-tour,2012,2012-02-09,2012-02-12,contest,Season finale of the 2011-12 season; last multi-stop Winter Dew Tour season.,verified,held,,day,Snowbasin Resort,"Ogden, Utah",USA,"{""superpipe"",""slopestyle""}","{""https://snowboardmag.com/stories/winter-dew-tour-announces-2011-12-schedule""}",verified
winter-dew-tour--2012-c,winter-dew-tour--2012-c,Dew Tour Mountain Championships 2012 (Breckenridge),winter-dew-tour,2012,2012-12-13,2012-12-16,contest,First season under the restructured single-winter-stop format ('the lone Winter Dew Tour stop'). A Main Street rail jam ran alongside the mountain events (recorded as 'jib').,verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle"",""jib""}","{""https://www.newschoolers.com/news/read/2012-Dew-Tour-Schedule-Announced"",""https://news.vailresorts.com/2013-04-04-Winter-Dew-Tour-Returns-to-Breckenridge-in-2013""}",verified
winter-dew-tour--2013,winter-dew-tour--2013,Dew Tour Mountain Championships 2013 (Breckenridge),winter-dew-tour,2013,2013-12-12,2013-12-15,contest,"Announced as the Mountain Championships leg of the three-stop 2013 Dew Tour (Ocean City, San Francisco, Breckenridge). Snowboard discipline list not confirmed.",verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,{},"{""https://news.vailresorts.com/2013-04-04-Winter-Dew-Tour-Returns-to-Breckenridge-in-2013""}",verified
winter-dew-tour--2014,winter-dew-tour--2014,Dew Tour Mountain Championships 2014 (Breckenridge),winter-dew-tour,2014,2014-12-11,2014-12-15,contest,"Men's and women's snowboard slopestyle and superpipe plus men's Snowboard Streetstyle (recorded as 'jib'). Described as the seventh straight year at Breckenridge. Dates from a secondary event listing, not an organiser release.",unverified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle"",""jib""}","{""https://www.worldsnowboardguide.com/events/winter-dew-tour-breckenridge-2014.html""}",likely
winter-dew-tour--2015,winter-dew-tour--2015,Dew Tour Breckenridge 2015,winter-dew-tour,2015,2015-12-10,2015-12-13,contest,Men's and women's snowboard superpipe and slopestyle finals plus a Snowboard Streetstyle final (recorded as 'jib').,verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle"",""jib""}","{""https://news.vailresorts.com/2015-12-08-Dew-Tour-Announces-Event-and-Broadcast-Schedule-from-Breckenridge,-December-10-13""}",verified
winter-dew-tour--2016,winter-dew-tour--2016,Dew Tour Breckenridge 2016,winter-dew-tour,2016,2016-12-08,2016-12-11,contest,"Run in Breckenridge's Freeway Terrain Park. Individual men's and women's slopestyle and pipe, plus a new brand Team Challenge format (recorded as 'team'). First winter edition under TEN: The Enthusiast Network ownership.",verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle"",""team""}","{""https://news.vailresorts.com/2016-08-30-Dew-Tour-Announces-Return-to-Breckenridge-for-Winter-2016-Ski-and-Snowboard-Competition""}",verified
winter-dew-tour--2017,winter-dew-tour--2017,Dew Tour Breckenridge 2017,winter-dew-tour,2017,2017-12-14,2017-12-17,contest,"Men's and women's snowboard slopestyle and superpipe (a U.S. Ski & Snowboard Olympic qualifying event), a combined ski/snowboard Streetstyle (recorded as 'jib') and a Team Challenge on a modified superpipe/jib/jump course (recorded as 'team').",verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle"",""jib"",""team""}","{""https://news.vailresorts.com/2017-10-17-Schedule-Announced-for-2017-Winter-Dew-Tour-at-Breckenridge-Ski-Resort,-Dec-14-17""}",verified
winter-dew-tour--2018,winter-dew-tour--2018,Dew Tour Breckenridge 2018,winter-dew-tour,2018,2018-12-13,2018-12-16,contest,"Eleventh and final Breckenridge edition. Men's and women's ski and snowboard slopestyle and halfpipe, a para snowboard competition (recorded as 'other'), a 12-brand Team Challenge, and a Streetstyle jam in downtown Breckenridge (recorded as 'jib').",verified,held,,day,Breckenridge Ski Resort,"Breckenridge, Colorado",USA,"{""superpipe"",""slopestyle"",""jib"",""team"",""other""}","{""https://news.vailresorts.com/2018-06-07-Winter-Dew-Tour-Returns-to-Breckenridge-December-13-16,-2018""}",verified
winter-dew-tour--2020,winter-dew-tour--2020,Dew Tour Copper Mountain 2020,winter-dew-tour,2020,2020-02-06,2020-02-09,contest,"First Copper Mountain edition after 11 years at Breckenridge. Men's and women's halfpipe, slopestyle in Copper's Central Park, para snowboard (recorded as 'other') and the Team Challenge. Note the calendar-year gap: the previous edition was December 2018, so no Winter Dew Tour was held in calendar 2019.",verified,held,,day,Copper Mountain Resort,"Copper Mountain, Colorado",USA,"{""superpipe"",""slopestyle"",""team"",""other""}","{""https://www.mensjournal.com/adventure/winter-dew-tour-heads-to-copper-mountain-colorado-february-6-9-2020/"",""https://en.wikipedia.org/wiki/Dew_Tour""}",verified
winter-dew-tour--2021,winter-dew-tour--2021,Dew Tour Copper Mountain 2021,winter-dew-tour,2021,2021-12-15,2021-12-19,contest,"Beijing 2022 Olympic qualifying event. DATE CONFLICT: U.S. Ski & Snowboard gives December 15-19, 2021; Summit Daily's preview gives December 16-19. More than 200 athletes from 17 countries in ski and snowboard superpipe, slopestyle and adaptive snowboard slalom (recorded as 'other').",unverified,held,,day,Copper Mountain Resort,"Copper Mountain, Colorado",USA,"{""superpipe"",""slopestyle"",""other""}","{""https://www.usskiandsnowboard.org/index.php/news/dew-tour-olympic-qualifier-kicks"",""https://gearjunkie.com/news/dew-tour-copper-mountain-live-coverage""}",likely
winter-dew-tour--2023,winter-dew-tour--2023,Dew Tour Copper Mountain 2023,winter-dew-tour,2023,2023-02-24,2023-02-26,contest,"Based in Copper's Center Village. Men's and women's ski and snowboard superpipe and slopestyle, a Super Streetstyle (recorded as 'jib') and superpipe high air / best trick jams (recorded as 'other'). No Winter Dew Tour was held in calendar 2022.",verified,held,,day,Copper Mountain Resort,"Copper Mountain, Colorado",USA,"{""superpipe"",""slopestyle"",""jib"",""other""}","{""https://dewtour.com/stories/winter-dew-tour-2023-copper-mountain-february-24-26/"",""https://www.usskiandsnowboard.org/news/2023-copper-mountain-dew-tour-preview""}",verified
winter-dew-tour--2024,winter-dew-tour--2024,Dew Tour Copper Mountain 2024,winter-dew-tour,2024,2024-03-08,2024-03-10,contest,Final Winter Dew Tour. Dates are as stated in the headlines of the Dew Tour and PR Newswire announcements; neither page body could be retrieved (dewtour.com blocked the fetcher via robots.txt). Discipline list not confirmed. Dew Tour announced in 2024 that the winter event would not return from 2025 onward.,unverified,held,,day,Copper Mountain Resort,"Copper Mountain, Colorado",USA,{},"{""https://dewtour.com/stories/winter-dew-tour-copper-mountain-date-announcement-march-2024/"",""https://www.prnewswire.com/news-releases/winter-dew-tour-snowboard-and-ski-competition-and-festival-returns-to-copper-mountain-march-8-10-2024-301971535.html"",""https://en.wikipedia.org/wiki/Dew_Tour""}",likely
winter-games-nz--2009,winter-games-nz--2009,2009 New Zealand Winter Games,winter-games-nz,2009,2009-08-21,2009-08-30,contest,"Inaugural edition: 7 sports, 51 events.",unverified,held,,day,,"Dunedin, Naseby, Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2011,winter-games-nz--2011,2011 New Zealand Winter Games,winter-games-nz,2011,2011-08-13,2011-08-28,contest,Expanded to 9 sports. Included a WSF Para-Snowboard World Cup at Cardrona Alpine Resort.,unverified,held,,day,,"Dunedin, Methven, Naseby, Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games"",""https://www.worldsnowboardfederation.org/?s=New+Zealand""}",likely
winter-games-nz--2013,winter-games-nz--2013,2013 New Zealand Winter Games,winter-games-nz,2013,2013-08-15,2013-08-25,contest,,unverified,held,,day,,"Naseby, Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2015,winter-games-nz--2015,2015 New Zealand Winter Games,winter-games-nz,2015,2015-08-21,2015-08-30,contest,5 sports.,unverified,held,,day,,"Naseby, Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2017,winter-games-nz--2017,2017 New Zealand Winter Games,winter-games-nz,2017,2017-08-25,2017-09-10,contest,Last edition of the biennial era; the Games went annual from 2018.,unverified,held,,day,,"Naseby, Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2018,winter-games-nz--2018,2018 Winter Games NZ,winter-games-nz,2018,2018-08-24,2018-09-08,contest,First annual edition.,unverified,held,,day,,"Naseby, Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2019,winter-games-nz--2019,2019 Winter Games NZ,winter-games-nz,2019,2019-08-27,2019-09-11,contest,5 sports.,unverified,held,,day,,"Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2020,winter-games-nz--2020,2020 Winter Games NZ,winter-games-nz,2020,2020,,contest,Run in the new Obsidian format for New Zealand athletes only.,unverified,held,,year,,"Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2021,winter-games-nz--2021,2021 Winter Games NZ (cancelled),winter-games-nz,2021,2021,,contest,,unverified,cancelled,Cancelled because of the COVID-19 pandemic.,year,,,New Zealand,{},"{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2022,winter-games-nz--2022,2022 Winter Games NZ,winter-games-nz,2022,2022,,contest,International athletes returned; 4 sports.,unverified,held,,year,,"Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",likely
winter-games-nz--2023,winter-games-nz--2023,2023 Winter Games NZ,winter-games-nz,2023,2023-08-25,2023-09-08,contest,"14 events across alpine, freeride and freestyle park and pipe. Hosted the FIS Park & Pipe Junior World Championships. The International Obsidian Challenge, an athlete-focused team event for freeski and snowboard, ran 9-16 September as a new addition.",verified,held,,day,"Cardrona Alpine Resort, Coronet Peak, The Remarkables","Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://www.wintergamesnz.kiwi/about-1"",""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games""}",verified
winter-games-nz--2024,winter-games-nz--2024,2024 Winter Games NZ,winter-games-nz,2024,2024,,contest,Final edition. FIS World Cup events resumed; 4 sports. The Games were wound up on 23 January 2025.,unverified,held,,year,,"Queenstown, Wanaka",New Zealand,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/New_Zealand_Winter_Games"",""https://planetski.eu/2025/01/23/winter-games-nz-ends/""}",likely
winter-x-games--1997,winter-x-games--1997,Winter X Games I (1997),winter-x-games,1997,1997-01-30,1997-02-02,contest,"First edition. Snowboard Magazine's history names Snow Summit, Big Bear as the site and lists slopestyle, big air, snowboarder X and halfpipe, noting the pipe was 12 feet tall. Non-snowboard disciplines included ice climbing, snow mountain bike racing and shovel racing.",unverified,held,,day,Snow Summit,"Big Bear Lake, California",USA,"{""halfpipe"",""slopestyle"",""big-air"",""boardercross""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://snowboardmag.com/stories/history-winter-x-games-part-1""}",likely
winter-x-games--1998,winter-x-games--1998,Winter X Games II (1998),winter-x-games,1998,1998-01,,contest,"Aspen Daily News gives January 1998; no exact dates found. Freeskiing, snowmobile SnoCross and skiboarding added to the overall programme. Discipline list is from a Snowboard Magazine results retrospective that tracked only halfpipe, slopestyle and big air; whether snowboarder X ran is unconfirmed.",unverified,held,,month,Crested Butte Mountain Resort,"Crested Butte, Colorado",USA,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/winter-x-games-14-years-results""}",likely
winter-x-games--1999,winter-x-games--1999,Winter X Games III (1999),winter-x-games,1999,1999-01,,contest,Aspen Daily News gives January 1999; no exact dates found. Same caveat on the discipline list as 1998.,unverified,held,,month,Crested Butte Mountain Resort,"Crested Butte, Colorado",USA,"{""halfpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/winter-x-games-14-years-results""}",likely
winter-x-games--2000,winter-x-games--2000,Winter X Games IV (2000),winter-x-games,2000,2000-02-03,2000-02-06,contest,"First East Coast Winter X Games. Aspen Daily News reports snowboard SuperPipe added this year and the pipe wall height raised to 15 feet. Record attendance reported as 83,500.",unverified,held,,day,Mount Snow,"West Dover, Vermont",USA,"{""superpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/winter-x-games-14-years-results""}",likely
winter-x-games--2001,winter-x-games--2001,Winter X Games V (2001),winter-x-games,2001,2001,,contest,No exact dates found in any source opened. Moto X Big Air debuted at this edition.,unverified,held,,year,Mount Snow,"West Dover, Vermont",USA,"{""superpipe"",""slopestyle"",""big-air""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/winter-x-games-14-years-results""}",likely
winter-x-games--2002,winter-x-games--2002,Winter X Games VI (2002),winter-x-games,2002,2002,,contest,"First Aspen edition; Buttermilk has hosted every year since. DATE CONFLICT, left null: the Wikipedia X Games article gives February 1-5, 2002 while the Aspen Daily News history gives January 17-20, 2002. Snowboard Magazine's retrospective suggests big air was not run for snowboard between 2002 and 2006, but this is unconfirmed, so disciplines are left null.",unverified,held,,year,Buttermilk Mountain,"Aspen, Colorado",USA,{},"{""https://en.wikipedia.org/wiki/X_Games"",""https://www.aspendailynews.com/winter-x-games-a-brief-history/article_3459d151-30c8-5345-a0a9-2837bdfe8211.html"",""https://snowboardmag.com/stories/history-winter-x-games-part-1""}",likely
winter-x-games--2003,winter-x-games--2003,Winter X Games VII (2003),winter-x-games,2003,2003-01-30,2003-02-05,contest,Dates as given by the Wikipedia X Games article; not cross-checked against an organiser source. Disciplines not confirmed.,unverified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,{},"{""https://en.wikipedia.org/wiki/X_Games""}",likely
winter-x-games--2004,winter-x-games--2004,Winter X Games VIII (2004),winter-x-games,2004,2004-01-22,2004-01-25,contest,Disciplines not confirmed by a source opened.,unverified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,{},"{""https://en.wikipedia.org/wiki/X_Games""}",likely
winter-x-games--2005,winter-x-games--2005,Winter X Games IX (2005),winter-x-games,2005,2005-01-29,2005-02-01,contest,"Snowboard events: men's and women's snowboard cross, slopestyle and SuperPipe. No snowboard big air this year.",verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""boardercross"",""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_IX""}",verified
winter-x-games--2006,winter-x-games--2006,Winter X Games X (2006),winter-x-games,2006,2006-01-28,2006-01-31,contest,Disciplines not confirmed by a source opened.,unverified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,{},"{""https://en.wikipedia.org/wiki/X_Games""}",likely
winter-x-games--2007,winter-x-games--2007,Winter X Games XI (2007),winter-x-games,2007,2007-01-25,2007-01-28,contest,"Men's Snowboard Best Trick added this year (recorded as 'other'); plus men's and women's snowboard cross, slopestyle and SuperPipe.",verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""boardercross"",""slopestyle"",""superpipe"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XI""}",verified
winter-x-games--2008,winter-x-games--2008,Winter X Games XII (2008),winter-x-games,2008,2008-01-24,2008-01-27,contest,"Men's Snowboard Big Air returns to the programme alongside men's and women's snowboard cross, slopestyle and SuperPipe.",verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XII""}",verified
winter-x-games--2009,winter-x-games--2009,Winter X Games XIII (2009),winter-x-games,2009,2009-01-22,2009-01-25,contest,"Men's big air, men's and women's superpipe, slopestyle and snowboarder X.",verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XIII""}",verified
winter-x-games--2010,winter-x-games--2010,Winter X Games XIV (2010),winter-x-games,2010,2010-01-28,2010-01-31,contest,Held two weeks before the 2010 Winter Olympics. Snowboard Best Trick recorded as 'other'. Whether big air had a women's field this year is unconfirmed.,unverified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XIV""}",likely
winter-x-games--2011,winter-x-games--2011,Winter X Games XV (2011),winter-x-games,2011,2011-01-26,2011-01-30,contest,"DATE CONFLICT: the Winter X Games XV article states January 26-30, 2011; the Wikipedia X Games summary table gives January 27-30. Used the edition article. Programme included Snowboard Street (recorded as 'jib') and Snowboard Best Method (recorded as 'other'). Torstein Horgmo landed the first triple cork in competition in snowboard big air at this edition.",unverified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe"",""jib"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XV""}",likely
winter-x-games--2012,winter-x-games--2012,Winter X Games XVI (2012),winter-x-games,2012,2012-01-26,2012-01-29,contest,Snowboard Street recorded as 'jib'.,verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe"",""jib""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XVI""}",verified
winter-x-games--2013,winter-x-games--2013,Winter X Games XVII (2013),winter-x-games,2013,2013-01-24,2013-01-27,contest,Snowboard Street recorded as 'jib'. No snowboarder X listed for this edition. A separate Winter X Games Europe edition ran at Tignes in March 2013.,verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""jib""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XVII""}",verified
winter-x-games--2014,winter-x-games--2014,Winter X Games XVIII (2014),winter-x-games,2014,2014-01-23,2014-01-26,contest,,verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XVIII""}",verified
winter-x-games--2015,winter-x-games--2015,Winter X Games XIX (2015),winter-x-games,2015,2015-01-21,2015-01-25,contest,"DATE CONFLICT: the Winter X Games XIX article states January 21-25, 2015; the Wikipedia X Games summary table gives January 22-25. Used the edition article. Programme included an adaptive snowboarder X event.",unverified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XIX""}",likely
winter-x-games--2016,winter-x-games--2016,Winter X Games XX (2016),winter-x-games,2016,2016-01-28,2016-01-31,contest,"Event headings on the edition article: men's/women's SlopeStyle, men's Big Air, men's/women's SuperPipe, men's/women's snowboarder X and men's Snowboarder X Adaptive. This is the last edition at which snowboarder X appears in the confirmed event list.",verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""boardercross"",""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XX""}",verified
winter-x-games--2017,winter-x-games--2017,Winter X Games XXI (2017),winter-x-games,2017,2017-01-26,2017-01-29,contest,"Men's and women's big air, slopestyle and SuperPipe, plus a Special Olympics Unified Snowboarding final (recorded as 'other'). No snowboarder X listed.",verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXI""}",verified
winter-x-games--2018,winter-x-games--2018,Winter X Games XXII (2018),winter-x-games,2018,2018-01-25,2018-01-28,contest,Special Olympics Unified Snowboard was run as a dual slalom.,verified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""dual-slalom""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXII""}",verified
winter-x-games--2019,winter-x-games--2019,Winter X Games XXIII (2019),winter-x-games,2019,2019-01-24,2019-01-27,contest,"The edition article states eight snowboarding events but does not head them consistently. Sources disagree on whether Knuckle Huck debuted here (2019) or in 2020, and on whether a snowboard boardercross was run; both are left out pending a checkable results page. See open_questions.",unverified,held,,day,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXIII""}",likely
winter-x-games--2020,winter-x-games--2020,Winter X Games XXIV (2020),winter-x-games,2020,2020,,contest,"DATE CONFLICT, left null: the Wikipedia X Games summary table gives January 23-26, 2020, the Winter X Games XXIV article gives 22-26 January 2020. Programme included a men's Rail Jam, a men's Knuckle Huck (recorded as 'other') and a Special Olympics Unified Snowboarding event.",unverified,held,,year,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""rail-jam"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXIV""}",likely
