model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
gilson--superdawg,gilson,Gilson,Superdawg,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--the-buck-naked,gilson,Gilson,The Buck Naked,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--the-ganjola,gilson,Gilson,The Ganjola,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--the-snowball,gilson,Gilson,The Snowball,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--trail-buddy,gilson,Gilson,Trail Buddy,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--trippy,gilson,Gilson,Trippy,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--undead-quaker,gilson,Gilson,Undead Quaker,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,kids,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--venturer,gilson,Gilson,Venturer,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--veritas-all-mountain-snowboard,gilson,Gilson,Veritas All Mountain Snowboard,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--vortex-bloom,gilson,Gilson,Vortex Bloom,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--voyager,gilson,Gilson,Voyager,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
gilson--wolf-homebrew,gilson,Gilson,Wolf Homebrew,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/gilson
goodboards--15,goodboards,Goodboards,15,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--deep,goodboards,Goodboards,Deep,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--flash,goodboards,Goodboards,Flash,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--julia,goodboards,Goodboards,Julia,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--legends,goodboards,Goodboards,Legends,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--pepi,goodboards,Goodboards,Pepi,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--prima,goodboards,Goodboards,PRIMA,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--reload,goodboards,Goodboards,Reload,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--storyboard-split,goodboards,Goodboards,STORYBOARD Split,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--surf-long,goodboards,Goodboards,Surf Long,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
goodboards--wooden,goodboards,Goodboards,Wooden,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/goodboards
high-society-freeride--coldtrail-all-mtn-snowboard-25-26,high-society-freeride,High Society Freeride,Coldtrail All-Mtn Snowboard 25/26,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/high-society-freeride
javatron-dream-machines--javanator,javatron-dream-machines,Javatron Dream Machines,Javanator,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--note-bender,javatron-dream-machines,Javatron Dream Machines,Note Bender,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--biscotti,javatron-dream-machines,Javatron Dream Machines,Biscotti,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--g-land,javatron-dream-machines,Javatron Dream Machines,G-Land,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--jazz-chord,javatron-dream-machines,Javatron Dream Machines,Jazz Chord,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--joe-series,javatron-dream-machines,Javatron Dream Machines,Joe Series,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--mocha-latte,javatron-dream-machines,Javatron Dream Machines,Mocha Latte,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--sumatra,javatron-dream-machines,Javatron Dream Machines,Sumatra,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
javatron-dream-machines--the-dolce,javatron-dream-machines,Javatron Dream Machines,The Dolce,2025,earliest_sourced,2025,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/javatron-dream-machines
ltb--calm,ltb,LTB,CALM,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--classic,ltb,LTB,CLASSIC,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--classic-long,ltb,LTB,CLASSIC LONG,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--crave,ltb,LTB,CRAVE,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--crude,ltb,LTB,CRUDE,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--cutter-black,ltb,LTB,CUTTER BLACK,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--cutter-matterhorn,ltb,LTB,CUTTER MATTERHORN,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--cutter-stockhorn,ltb,LTB,CUTTER STOCKHORN,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--decent,ltb,LTB,DECENT,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--decent-black,ltb,LTB,DECENT BLACK,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--dream,ltb,LTB,DREAM,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freeride,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--eels-black,ltb,LTB,EELS BLACK,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--eels-white-pr,ltb,LTB,EELS WHITE PR,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--eels-wmn,ltb,LTB,EELS WMN,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--king-classic,ltb,LTB,KING CLASSIC,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--life,ltb,LTB,LIFE,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--p-team-wood,ltb,LTB,P TEAM WOOD,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--pteam-split,ltb,LTB,PTEAM split,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--pteam-wood-split,ltb,LTB,PTEAM WOOD split,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--r-cutter,ltb,LTB,R-CUTTER,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--r-p-team,ltb,LTB,R-P TEAM,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--r-vinyl,ltb,LTB,R-Vinyl,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--rubezahl,ltb,LTB,RUBEZAHL,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--sisa-wmn-s,ltb,LTB,SISA WMN´S,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--supreme,ltb,LTB,SUPREME,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--supreme-long,ltb,LTB,SUPREME LONG,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--surge,ltb,LTB,SURGE,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--swallow-143,ltb,LTB,SWALLOW 143,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--vinyl,ltb,LTB,VINYL,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
ltb--crude-krak-split,ltb,LTB,CRUDE KRAK split,2022,earliest_sourced,2022,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/ltb
moonchild--freekstyle-158-barfoot-tribute-model,moonchild,Moonchild,Freekstyle 158 - Barfoot Tribute Model,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--friday,moonchild,Moonchild,Friday,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--holiday,moonchild,Moonchild,Holiday,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--live-wire,moonchild,Moonchild,Live Wire,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--live-wire-mbhc,moonchild,Moonchild,Live Wire MBHC,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--malibu-redux,moonchild,Moonchild,Malibu Redux,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--malibu-splitboard,moonchild,Moonchild,Malibu Splitboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--popsicle,moonchild,Moonchild,Popsicle,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
moonchild--space-racer,moonchild,Moonchild,Space Racer,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/moonchild
nobaday--blackboard-pro-5-0-camber,nobaday,Nobaday,Blackboard Pro 5.0 Camber,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/nobaday
nobaday--gummy-bear,nobaday,Nobaday,Gummy Bear,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/nobaday
nobaday--max-red-serpent-camber,nobaday,Nobaday,Max Red Serpent Camber,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/nobaday
nobaday--max-taboo-camber,nobaday,Nobaday,Max Taboo Camber,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/nobaday
nobaday--arcticstorm-freeride-powder,nobaday,Nobaday,ArcticStorm Freeride Powder,2024,earliest_sourced,2024,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/nobaday
nobaday--pure-free-camber-park,nobaday,Nobaday,Pure Free Camber Park,2024,earliest_sourced,2024,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/nobaday
nobaday--tiger-strike-camber,nobaday,Nobaday,Tiger Strike Camber,2024,earliest_sourced,2024,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/nobaday
november--artiste,november,November,ARTISTE,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--backcity,november,November,BACKCITY,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--c-kential,november,November,C-KENTIAL,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--d4,november,November,D4,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--d4w,november,November,D4W,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--desire,november,November,DESIRE,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--desire-rs,november,November,DESIRE RS,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--desire-w,november,November,DESIRE W,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--dogwalk,november,November,DOGWALK,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--dx4,november,November,DX4,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--icecat,november,November,ICECAT,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--kaila,november,November,KAILA,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--kd,november,November,KD,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--kj,november,November,KJ,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--liver-tour,november,November,LIVER TOUR,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--mountainfox,november,November,MOUNTAINFOX,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
november--nv-c,november,November,NV.C,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/november
pallas--epiphany-alpine-series-splitboard,pallas,Pallas,Epiphany Alpine Series Splitboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pallas
pallas--epiphany-snowboard,pallas,Pallas,Epiphany Snowboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pallas
pallas--hedonist-snowboard,pallas,Pallas,Hedonist Snowboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pallas
pallas--oversoul-snowboard,pallas,Pallas,Oversoul Snowboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pallas
pallas--zeitgeist-snowboard,pallas,Pallas,Zeitgeist Snowboard,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,powder,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pallas
pathron--sensei-carbon,pathron,Pathron,Sensei Carbon,2024,earliest_sourced,2024,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--sensei-limited,pathron,Pathron,Sensei Limited,2024,earliest_sourced,2024,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--carbon-gold,pathron,Pathron,Carbon Gold,2023,earliest_sourced,2023,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--carbon-powder,pathron,Pathron,Carbon Powder,2023,earliest_sourced,2023,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--gtx-split,pathron,Pathron,GTX Split,2023,earliest_sourced,2023,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--legend,pathron,Pathron,Legend,2023,earliest_sourced,2023,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--powder-hero,pathron,Pathron,Powder Hero,2023,earliest_sourced,2023,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--scratch-split,pathron,Pathron,Scratch Split,2023,earliest_sourced,2023,Model year = second year of the season as listed by Send It DB.,splitboard,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--tt,pathron,Pathron,TT,2023,earliest_sourced,2023,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
pathron--missile-2021,pathron,Pathron,Missile 2021,2021,earliest_sourced,2021,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/pathron
raven--anna,raven,Raven,Anna,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--aura,raven,Raven,Aura,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--bang-junior,raven,Raven,Bang Junior,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,kids,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--barracuda-carbon-orange,raven,Raven,Barracuda Carbon Orange,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--core-junior,raven,Raven,Core Junior,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,kids,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--destiny,raven,Raven,Destiny,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--dwarf,raven,Raven,Dwarf,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--gravy-junior,raven,Raven,Gravy Junior,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,kids,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--grizzly,raven,Raven,Grizzly,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--lion,raven,Raven,Lion,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--lupus,raven,Raven,Lupus,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--mia-black,raven,Raven,Mia Black,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--mia-white,raven,Raven,Mia White,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--mystic,raven,Raven,Mystic,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--pearl-junior,raven,Raven,Pearl Junior,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,kids,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--pro-legend,raven,Raven,PRO Legend,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--pro-openmind,raven,Raven,PRO OpenMind,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--pro-sensei-carbon,raven,Raven,PRO Sensei Carbon,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--pro-sensei-limited,raven,Raven,PRO Sensei Limited,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,freestyle,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--pulse,raven,Raven,Pulse,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--pure-black,raven,Raven,Pure Black,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--satine,raven,Raven,Satine,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--solid-classic-a,raven,Raven,Solid Classic A,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--solid-steel,raven,Raven,Solid Steel,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--supreme-black,raven,Raven,Supreme Black,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--supreme-green-a,raven,Raven,Supreme Green A,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--supreme-green-b,raven,Raven,Supreme Green B,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--supreme-white,raven,Raven,Supreme White,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
raven--trench-carbon-navy-orange,raven,Raven,Trench Carbon Navy/Orange,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/raven
sandy-shapes--agile,sandy-shapes,Sandy Shapes,Agile,2026,earliest_sourced,2026,Model year = second year of the season as listed by Send It DB.,all-mountain,,,likely,Send It DB listing.,https://www.senditdb.com/brands/sandy-shapes
