id,brand,model,model_year,shape,image_url,external_ref,community_status,added_by,created_at
sims_2017_tom_sims,Sims,Tom Sims Pro,2017,directional,,,verified,,2026-03-14T08:29:31.505872+00:00
sims_2022_uap,Sims,UAP,2022,twin,,,verified,,2026-03-14T08:29:31.505872+00:00
045ea8e0-44cc-4e87-9516-5978cc4c7038,Sims,Ultimate 1700 Swallow Tail,1987,,,https://retrosnow.com/shop/sims/sims-87/sims-ultimate-1700-swallow-tail/,verified,,2026-09-04T20:38:46.266408+00:00
sims_1987_swallowtail,Sims,Ultimate Swallow Tail,1987,powder,,,verified,,2026-03-14T08:29:31.505872+00:00
sims_2023_undertaker,Sims,Undertaker,2023,twin,,,verified,,2026-03-14T08:29:31.505872+00:00
9d924516-a07f-474e-8b51-c1ba967f3da5,Sims,Vanilla,2024,,,catalog:sims--vanilla,unverified,,2026-09-04T18:50:01.888127+00:00
f3d87b4c-9387-47c0-bf0a-2f8cfd969871,Sims Snowboards,1500 FE,1985,,,catalog:sims--1500-fe,verified,,2026-09-02T23:05:13.572077+00:00
235f6d43-bddb-43e7-b45f-03204b121b07,Sims Snowboards,Ace,1992,,,catalog:sims--ace,unverified,,2026-09-02T23:05:13.572077+00:00
c77a0e7a-fe27-42da-aeb5-ad7936438024,Sims Snowboards,ATV,1991,,,catalog:sims--atv,verified,,2026-09-02T23:05:13.572077+00:00
eb1f5684-9a50-4c91-bb9d-0632651f68bb,Sims Snowboards,AV,1998,,,catalog:sims--av,verified,,2026-09-02T23:05:13.572077+00:00
ed7b45a4-ad34-4986-be23-ae9227002ad6,Sims Snowboards,Blade,1986,,,catalog:sims--blade,verified,,2026-09-02T23:05:13.572077+00:00
709d28b5-9fe6-49be-b41c-cbe9994b63db,Sims Snowboards,Burner,2006,,,catalog:sims--burner,unverified,,2026-09-02T23:05:13.572077+00:00
acde245b-a3d8-4577-801c-f8b531d68c24,Sims Snowboards,Clark,1999,,,catalog:sims--clark,verified,,2026-09-02T23:05:13.572077+00:00
5e70c5ca-6063-418b-9a49-4508969722f4,Sims Snowboards,Daytona,2000,,,catalog:sims--daytona,unverified,,2026-09-02T23:05:13.572077+00:00
282ca521-3e86-4cf9-a3fe-fb35779822b3,Sims Snowboards,Descender,2000,,,catalog:sims--descender,unverified,,2026-09-02T23:05:13.572077+00:00
4816e156-7d37-42bb-99cd-3afbd15412d3,Sims Snowboards,Enduro,1999,,,catalog:sims--enduro,verified,,2026-09-02T23:05:13.572077+00:00
3c4c622c-cc3e-4e90-81e0-46da4723a70a,Sims Snowboards,Fakie,1993,,,catalog:sims--fakie,unverified,,2026-09-02T23:05:13.572077+00:00
d1d879a2-1b1c-4fa6-9a17-ad83b8290942,Sims Snowboards,Freestyle,1990,,,catalog:sims--freestyle,verified,,2026-09-02T23:05:13.572077+00:00
5f7e8d92-f2af-4245-8180-a2d7de76a9d7,Sims Snowboards,GS,1993,,,catalog:sims--gs,unverified,,2026-09-02T23:05:13.572077+00:00
47efb55f-b925-4d14-9906-0fd59656e8a0,Sims Snowboards,Half Pipe,1989,,,catalog:sims--half-pipe,verified,,2026-09-02T23:05:13.572077+00:00
41a8b801-ceeb-4ff4-97ff-e075d1af5263,Sims Snowboards,Infinity,2000,,,catalog:sims--infinity,unverified,,2026-09-02T23:05:13.572077+00:00
9742d82d-90b1-4ad8-a0d3-172458dc19c4,Sims Snowboards,Max,1999,,,catalog:sims--max,verified,,2026-09-02T23:05:13.572077+00:00
86b293b2-d862-4dca-bac2-a5f6b71d688a,Sims Snowboards,Noah,1998,,,catalog:sims--noah,verified,,2026-09-02T23:05:13.572077+00:00
892fe205-4bee-45ca-9a92-4e98a1063198,Sims Snowboards,Noah Salasnek Nub,1993,,,catalog:sims--noah-salasnek-nub,verified,,2026-09-02T23:05:13.572077+00:00
99339e40-ab27-4cb7-8050-a21c871dab73,Sims Snowboards,Pocketknife,1988,,,catalog:sims--pocketknife,verified,,2026-09-02T23:05:13.572077+00:00
ca465b2f-d453-4f19-b9f8-9840f5240d30,Sims Snowboards,Project Hex,1998,,,catalog:sims--project-hex,verified,,2026-09-02T23:05:13.572077+00:00
7069b2af-3964-4927-9680-0bc587c108ed,Sims Snowboards,Shannon Dunn,1993,,,catalog:sims--shannon-dunn,unverified,,2026-09-02T23:05:13.572077+00:00
93b2a21f-a140-4459-ade5-958929a260a1,Sims Snowboards,Shaun Palmer,1993,,,catalog:sims--shaun-palmer,verified,,2026-09-02T23:05:13.572077+00:00
98bfdc68-ddd2-468c-9743-77acbf5c87c0,Sims Snowboards,Spinner,2000,,,catalog:sims--spinner,unverified,,2026-09-02T23:05:13.572077+00:00
cbd32eb1-db02-4ab9-a18b-3bf1013ca757,Sims Snowboards,Switchblade,1988,,,catalog:sims--switchblade,verified,,2026-09-02T23:05:13.572077+00:00
22aaa393-4cef-4def-9064-c2dac16ab62c,Sims Snowboards,T. Sims,1998,,,catalog:sims--t-sims,verified,,2026-09-02T23:05:13.572077+00:00
a2f3f26b-9951-4c31-8ab0-ffbe6743dbe9,Sims Snowboards,Terry Kidwell,1985,,,catalog:sims--terry-kidwell,verified,,2026-09-02T23:05:13.572077+00:00
c175ea0c-51cd-49f8-a450-1cb82a3413c9,Sims Snowboards,Tina,1998,,,catalog:sims--tina,verified,,2026-09-02T23:05:13.572077+00:00
4908a83f-ec7d-487c-baf1-ddd15984f6f7,Sims Snowboards,Tina Basich Seahorse,1997,,,catalog:sims--tina-basich-seahorse,unverified,,2026-09-02T23:05:13.572077+00:00
4f8312f1-9287-483f-a273-c3bcbb5e9abf,Sims Snowboards,Tina Basich Star,1999,,,catalog:sims--tina-basich-star,verified,,2026-09-02T23:05:13.572077+00:00
5bd52c35-8c86-413c-a403-e99a1077f116,Sims Snowboards,Ultimate 1700,1987,,,catalog:sims--ultimate-1700,verified,,2026-09-02T23:05:13.572077+00:00
155ca620-d060-452f-b3f1-d8518f3dd980,Slash,Actively Positive Brainstorm Splitboard,2023,,,catalog:slash--actively-positive-brainstorm-splitboard,unverified,,2026-09-04T18:50:02.038797+00:00
3bc161ea-ddfb-460c-9733-22bd16835702,Slash,Actively Positive Straight,2023,,,catalog:slash--actively-positive-straight,unverified,,2026-09-04T18:50:02.038797+00:00
b5a8e749-9e34-440d-936d-510c6421d2cb,Slash,ApArtment Brainstorm,2025,,,catalog:slash--apartment-brainstorm,unverified,,2026-09-04T18:50:01.888127+00:00
c1b0aa68-f81c-4d4d-bf45-03be7a593951,Slash,ApArtment Happy Place,2023,,,catalog:slash--apartment-happy-place,unverified,,2026-09-04T18:50:02.038797+00:00
0acd7670-bb58-4d8a-97f3-8537a83ea384,Slash,ApArtment Portal,2025,,,catalog:slash--apartment-portal,unverified,,2026-09-04T18:50:02.038797+00:00
27ba3b56-dd14-403f-90b4-64f429cf7e4a,Slash,ApArtment Spectrum,2025,,,catalog:slash--apartment-spectrum,unverified,,2026-09-04T18:50:02.038797+00:00
97fa7e8c-1fdc-4cc3-adc6-c72f29646f0d,Slash,ApArtment Straight,2025,,,catalog:slash--apartment-straight,unverified,,2026-09-04T18:50:02.038797+00:00
c75b8723-7831-4bf2-adc7-ef2f293257e7,Slash,ApArtment Vertical,2025,,,catalog:slash--apartment-vertical,unverified,,2026-09-04T18:50:02.038797+00:00
5ace7e03-1fee-466a-bf08-148f69524b83,Slash,ATV,2013,,,catalog:slash--atv,verified,,2026-09-02T23:05:13.572077+00:00
ad9af9ca-b352-4c74-a336-16c026db035e,Slash,Blank Drop ATV,2025,,,catalog:slash--blank-drop-atv,unverified,,2026-09-04T18:50:02.038797+00:00
926b2b0a-370f-47ae-9bac-d9ff1228ec3f,Slash,Blank Drop Floater,2025,,,catalog:slash--blank-drop-floater,unverified,,2026-09-04T18:50:02.038797+00:00
948cbd2b-125c-4524-85d7-946b6614d2c0,Slash,Blank Drop Happy Place,2025,,,catalog:slash--blank-drop-happy-place,unverified,,2026-09-04T18:50:02.038797+00:00
c38d7885-a82b-4e8c-8582-5ba220e48b3c,Slash,Blank Drop Vertical,2025,,,catalog:slash--blank-drop-vertical,unverified,,2026-09-04T18:50:02.038797+00:00
a35bdc86-409f-4e41-a3e4-f68af4b83876,Slash,Brainstorm,2015,,,catalog:slash--brainstorm,unverified,,2026-09-02T23:05:13.572077+00:00
a0148fc6-5706-40ac-b48a-6de878bcbc25,Slash,Floater,2016,,,catalog:slash--floater,verified,,2026-09-02T23:05:13.572077+00:00
876d6931-4b27-4133-ac56-42afc85e5487,Slash,Happy Place,2014,,,catalog:slash--happy-place,verified,,2026-09-02T23:05:13.572077+00:00
54e70976-30d6-4b2c-b936-5246b0596b10,Slash,Present Future Vertical,2021,,,catalog:slash--present-future-vertical,unverified,,2026-09-04T18:50:02.038797+00:00
12a9e933-5a13-4af4-8726-4fd181aa3da6,Slash,Spectrum,2025,,,catalog:slash--spectrum,unverified,,2026-09-02T23:05:13.572077+00:00
38e2d1e3-a5b3-43a7-a442-3bb6a9d9634c,Slash,Straight,2013,,,catalog:slash--straight,unverified,,2026-09-02T23:05:13.572077+00:00
35c06500-c7fa-4044-bede-7fea969f7da3,Slash,Vertical,2025,,,catalog:slash--vertical,unverified,,2026-09-02T23:05:13.572077+00:00
ea344531-9469-43ec-b230-c6902cea8ab5,SnoPlanks,Asym Fish,2026,,,catalog:snoplanks--asym-fish,unverified,,2026-09-04T18:50:02.290726+00:00
1eb1b1ec-d56a-4275-bf10-7a5a6525f599,SnoPlanks,Asym Twin,2026,,,catalog:snoplanks--asym-twin,unverified,,2026-09-04T18:50:02.290726+00:00
board_1781822179499_obqyt,Snurfer,Snurfer,1967,,,,unverified,0394914d-6ffd-4a18-aa1f-1aafee7ce53a,2026-06-18T22:36:20.035816+00:00
4941157b-4ad4-4698-be90-8319227c7bcd,Stepchild,Chick,2008,,,catalog:stepchild--chick,unverified,,2026-09-02T23:05:13.572077+00:00
a1cc85d0-752e-4c48-a42d-d8835ff23e67,Stepchild,Corporate,2006,,,catalog:stepchild--corporate,unverified,,2026-09-02T23:05:13.572077+00:00
40ae0935-25f0-4cc3-8539-f633c89f9976,Stepchild,Hammer,2006,,,catalog:stepchild--hammer,unverified,,2026-09-02T23:05:13.572077+00:00
e4ddd588-311a-4c7c-a1b8-ddca9525dd8a,Stepchild,Hammerhead,2009,,,catalog:stepchild--hammerhead,unverified,,2026-09-02T23:05:13.572077+00:00
d4031818-9df7-4348-9e59-6444d9e29c66,Stepchild,Jibstick,2009,,,catalog:stepchild--jibstick,unverified,,2026-09-02T23:05:13.572077+00:00
486e7cac-9789-4c41-aafd-35aed8bed2cb,Stepchild,JP Walker,2009,,,catalog:stepchild--jp-walker,unverified,,2026-09-02T23:05:13.572077+00:00
c937f445-38db-4240-9e8e-3baf097ce37a,Stepchild,Kidwell,2008,,,catalog:stepchild--kidwell,unverified,,2026-09-02T23:05:13.572077+00:00
43734f84-6003-43cb-bd79-c2cd52371ddb,Stepchild,Kool,2008,,,catalog:stepchild--kool,unverified,,2026-09-02T23:05:13.572077+00:00
9f9f6b6b-5a9e-48f4-bd4d-33d9972b3a3b,Stepchild,Latchkey,2009,,,catalog:stepchild--latchkey,unverified,,2026-09-02T23:05:13.572077+00:00
a8b22d18-d924-42f5-934c-e7ea6fbc6614,Stepchild,OG Powder,2009,,,catalog:stepchild--og-powder,unverified,,2026-09-02T23:05:13.572077+00:00
215120a2-68f8-411f-8680-7e252a0d252c,Stepchild,Powder Sucks,2009,,,catalog:stepchild--powder-sucks,unverified,,2026-09-02T23:05:13.572077+00:00
49e3571c-ee23-456f-b1d7-4c892e7bfa18,Stepchild,Ranquet,2006,,,catalog:stepchild--ranquet,unverified,,2026-09-02T23:05:13.572077+00:00
258b0d4c-83a7-4e15-ba63-5018240fb63d,Stepchild,Sick,2006,,,catalog:stepchild--sick,unverified,,2026-09-02T23:05:13.572077+00:00
e88b32cc-dac2-4989-bbef-e8a97b762fb3,Stepchild,Simon Chamberlain,2006,,,catalog:stepchild--simon-chamberlain,unverified,,2026-09-02T23:05:13.572077+00:00
2c23a2e5-ee9c-49a5-9155-0bb6ffdaee8e,Stepchild,Slim,2009,,,catalog:stepchild--slim,unverified,,2026-09-02T23:05:13.572077+00:00
board_1772833722503_j8exc,Storm Snowboards,Cyclone,1988,,,,unverified,0394914d-6ffd-4a18-aa1f-1aafee7ce53a,2026-03-06T21:48:43.163809+00:00
board_1781753036308_k7h4k,Storm Snowboards,Shredder,1988,,,,unverified,0394914d-6ffd-4a18-aa1f-1aafee7ce53a,2026-06-18T03:23:56.929205+00:00
6678cd0e-3efe-41dd-8403-7e6c052bc2a7,Stranda,Biru,2026,,,catalog:stranda--biru,unverified,,2026-09-04T18:50:02.038797+00:00
bfb6b973-5191-4a61-9260-5f03098774d9,Stranda,Descender B.C,2026,,,catalog:stranda--descender-b-c,unverified,,2026-09-04T18:50:02.038797+00:00
ad3d3f22-f57b-42be-8f76-2979936ef2e9,Stranda,Descender Fjäderlätt,2026,,,catalog:stranda--descender-fjaderlatt,unverified,,2026-09-04T18:50:02.038797+00:00
9386b41a-90b4-4580-ba33-d90a20666cf5,Stranda,Shorty B.C,2024,,,catalog:stranda--shorty-b-c,unverified,,2026-09-04T18:50:02.038797+00:00
8bebea68-a013-48a0-b829-76cb4b7b48dd,Stranda,Tree Surfer B.C,2026,,,catalog:stranda--tree-surfer-b-c,unverified,,2026-09-04T18:50:02.038797+00:00
221acacb-23c7-4c34-beac-53cfb5cd0101,Stranda,Women’s Descender,2026,,,catalog:stranda--womens-descender,unverified,,2026-09-04T18:50:02.038797+00:00
c1495ca2-4ebf-4180-805a-c856b033e784,Stranda,Women’s Shorty,2026,,,catalog:stranda--womens-shorty,unverified,,2026-09-04T18:50:02.038797+00:00
0d7bf0c3-40eb-4023-908e-7cb59cd92a6a,Technine,30THY BY Technine GF01 Combo Camber,2024,,,catalog:technine--30thy-by-technine-gf01-combo-camber,unverified,,2026-09-04T18:50:02.038797+00:00
eb08f930-4cf2-478e-b5e2-834de9af797a,Technine,30THY BY Technine GM01 CamRock,2024,,,catalog:technine--30thy-by-technine-gm01-camrock,unverified,,2026-09-04T18:50:02.038797+00:00
e79a95f9-3857-4747-8504-f5a03efecdf2,Technine,Enforcer 30,2024,,,catalog:technine--enforcer-30,unverified,,2026-09-04T18:50:02.038797+00:00
668dab9b-2e4c-437e-9d29-f73c7ad9c57c,Technine,GEN ALPHA,2024,,,catalog:technine--gen-alpha,unverified,,2026-09-04T18:50:02.038797+00:00
817332ba-3e4d-4fa0-bd7a-63e352400ac0,Technine,GEN X,2024,,,catalog:technine--gen-x,unverified,,2026-09-04T18:50:02.038797+00:00
ba74d7a3-4eba-45f7-b187-5290bcd8a150,Technine,ICON,2024,,,catalog:technine--icon,unverified,,2026-09-04T18:50:02.038797+00:00
5a44bf5f-ecc6-47f8-9b8d-7a609c21b268,Technine,JIB RMX,2024,,,catalog:technine--jib-rmx,unverified,,2026-09-04T18:50:02.038797+00:00
fb758500-33f0-4fef-8aa5-a900163002c8,Technine,MASCOT,2024,,,catalog:technine--mascot,unverified,,2026-09-04T18:50:02.038797+00:00
74a3b96f-7c01-4a2e-8f5c-2651e1133516,Technine,MASS APPEAL,2024,,,catalog:technine--mass-appeal,unverified,,2026-09-04T18:50:02.038797+00:00
f25effe0-3615-42e6-a2c7-a146255089aa,Technine,MTV9,2024,,,catalog:technine--mtv9,unverified,,2026-09-04T18:50:02.038797+00:00
b1101c89-1b75-4a24-b653-ae2c65400bde,Technine,RHYME AND REASON,2024,,,catalog:technine--rhyme-and-reason,unverified,,2026-09-04T18:50:02.038797+00:00
b0e89db8-c54e-41d7-892c-660a751e0aee,Technine,STREET,2024,,,catalog:technine--street,unverified,,2026-09-04T18:50:02.038797+00:00
4fb10a30-b9fa-4f1c-8c3d-102b71922871,Technine,TEAM Warrior,2024,,,catalog:technine--team-warrior,unverified,,2026-09-04T18:50:02.038797+00:00
acd1cbc6-3e20-4d68-8039-e54c379bf813,Technine,THE CAMROCK F25,2026,,,catalog:technine--the-camrock-f25,unverified,,2026-09-04T18:50:02.038797+00:00
5cdf4d99-3ce2-455c-a5fe-01b797164ec2,Technine,THE Enforcer F25,2026,,,catalog:technine--the-enforcer-f25,unverified,,2026-09-04T18:50:02.038797+00:00
9c48671c-9af7-495a-96f6-c5b11b1e778a,Technine,THE Groundmaster F25,2026,,,catalog:technine--the-groundmaster-f25,unverified,,2026-09-04T18:50:02.038797+00:00
93e21c25-ea1e-4cf4-a0e8-99dc02fa0889,Technine,THE ICON F25,2026,,,catalog:technine--the-icon-f25,unverified,,2026-09-04T18:50:02.038797+00:00
499549fd-2eb6-45f1-abaa-d30c3623b051,Technine,THE IMPALA F25,2026,,,catalog:technine--the-impala-f25,unverified,,2026-09-04T18:50:02.038797+00:00
a58e605d-f37b-43e2-a6fb-2ec99f735cd1,Technine,THE MASS APPEAL F25,2026,,,catalog:technine--the-mass-appeal-f25,unverified,,2026-09-04T18:50:02.038797+00:00
2a9cbfd5-d1f7-4014-91f1-4cc04272db38,Technine,THE NINES Heritage ASYM,2024,,,catalog:technine--the-nines-heritage-asym,unverified,,2026-09-04T18:50:02.038797+00:00
fc9f46e4-2bc4-43ff-ad24-071de030196f,Technine,THE Split-T F25,2026,,,catalog:technine--the-split-t-f25,unverified,,2026-09-04T18:50:02.038797+00:00
cec2a534-a9ff-4b20-98cd-14f3b4cffaf7,Technine,THE T-Money F25,2026,,,catalog:technine--the-t-money-f25,unverified,,2026-09-04T18:50:02.038797+00:00
e6101fe0-154c-453e-a9e4-b45c7f218242,Technine,THE WASSUP F25,2026,,,catalog:technine--the-wassup-f25,unverified,,2026-09-04T18:50:02.038797+00:00
07a70628-85ef-4b0e-9fff-ea513168aeb8,Technine,THE YOUNG GUN F25,2026,,,catalog:technine--the-young-gun-f25,unverified,,2026-09-04T18:50:02.038797+00:00
8f88917b-7369-4e22-8c94-167394b735a4,Technine,WASSUP Heritage,2024,,,catalog:technine--wassup-heritage,unverified,,2026-09-04T18:50:02.038797+00:00
e2bfbd2b-729b-49fd-97bc-1fcf3c05ae1a,Telos,Backslash,2021,,,catalog:telos--backslash,unverified,,2026-09-02T23:05:13.572077+00:00
f47e0f9b-ca88-4dc4-8cfe-e139ea1e14e5,Telos,Deros,2026,,,catalog:telos--deros,unverified,,2026-09-04T18:50:02.038797+00:00
44f102f8-6b6c-4af1-9454-34142ab78377,Telos,DST,2021,,,catalog:telos--dst,verified,,2026-09-02T23:05:13.572077+00:00
62609486-f6e2-40d1-9c1f-d13a897d8021,Telos,Legend,2026,,,catalog:telos--legend,unverified,,2026-09-04T18:50:02.038797+00:00
e4bba625-c218-4b61-924c-242729bca8b1,Telos,Lemurian,2026,,,catalog:telos--lemurian,unverified,,2026-09-04T18:50:02.038797+00:00
286e9238-5cdb-4dbc-b2fb-adc2494c42d8,ThirtyTwo,Middle Earth Stevens Pro LTD Snowboard,2025,,,catalog:thirtytwo--middle-earth-stevens-pro-ltd-snowboard,unverified,,2026-09-04T18:50:02.038797+00:00
d7adb688-3cad-4e83-8778-527b986e2397,ThirtyTwo,T32M LTD Snowboard,2025,,,catalog:thirtytwo--t32m-ltd-snowboard,unverified,,2026-09-04T18:50:02.038797+00:00
f523504d-cf11-4f2f-a961-43fbc2e1c474,ThirtyTwo,Xxx Fava Pro LTD Snowboard,2025,,,catalog:thirtytwo--xxx-fava-pro-ltd-snowboard,unverified,,2026-09-04T18:50:02.038797+00:00
15ffe198-7eb8-4963-bb6a-cb1a54aee137,Thrive Snowboards,ACCOMPLICE CLASSIC SNOWBOARD,2026,,,catalog:thrive-snowboards--accomplice-classic-snowboard,unverified,,2026-09-04T18:50:02.290726+00:00
348212ad-8514-4eb5-8d8f-c2c80bdfb9ce,Thrive Snowboards,RELENTLESS CLASSIC SNOWBOARD,2026,,,catalog:thrive-snowboards--relentless-classic-snowboard,unverified,,2026-09-04T18:50:02.290726+00:00
3b320c98-5a49-4876-b4d5-a1ccb3e6be2d,Thrive Snowboards,RELENTLESS PRO SNOWBOARD,2026,,,catalog:thrive-snowboards--relentless-pro-snowboard,unverified,,2026-09-04T18:50:02.290726+00:00
635c8e6d-d3fa-4dc1-9bd8-eac41725d641,Thrive Snowboards,RENEGADE RGV2 SNOWBOARD,2026,,,catalog:thrive-snowboards--renegade-rgv2-snowboard,unverified,,2026-09-04T18:50:02.290726+00:00
74106186-8dec-4d91-8a46-95843abacb31,Thrive Snowboards,WILDERNESS SPLITBOARD,2026,,,catalog:thrive-snowboards--wilderness-splitboard,unverified,,2026-09-04T18:50:02.290726+00:00
431d0974-07c7-4605-8464-8ce6313220db,Trapper,Antic,2026,,,catalog:trapper--antic,unverified,,2026-09-04T18:50:02.290726+00:00
1f32ed1d-e3e2-4399-8b47-8b4aeea79108,Trapper,Brigade,2026,,,catalog:trapper--brigade,unverified,,2026-09-04T18:50:02.290726+00:00
66b615cc-7c06-40aa-92c9-91a650f2d8a7,Trapper,Carcajou,2026,,,catalog:trapper--carcajou,unverified,,2026-09-04T18:50:02.290726+00:00
96e504d7-8630-4a04-aa7b-3f23b8713d67,Trapper,Howler,2026,,,catalog:trapper--howler,unverified,,2026-09-04T18:50:02.290726+00:00
a8bf8a18-3d84-4e6d-87ce-a6338105fb0a,Trapper,Mischief,2026,,,catalog:trapper--mischief,unverified,,2026-09-04T18:50:02.290726+00:00
0768c1a3-4f63-4843-ab1c-37365e299f37,Trapper,Noctua Swallow Tail,2026,,,catalog:trapper--noctua-swallow-tail,unverified,,2026-09-04T18:50:02.290726+00:00
9a088952-cc38-4161-9ddd-6213f02fded5,Trapper,Poacher,2026,,,catalog:trapper--poacher,unverified,,2026-09-04T18:50:02.290726+00:00
32e1d86e-f6d0-479e-9f6e-b261a99d423e,Trapper,Trout Trap,2026,,,catalog:trapper--trout-trap,unverified,,2026-09-04T18:50:02.290726+00:00
d445760f-c44f-4385-b4a1-e28dc2cbe3ee,Trapper,Ursa Major,2026,,,catalog:trapper--ursa-major,unverified,,2026-09-04T18:50:02.290726+00:00
dd8f0988-8b97-4671-8444-a7c83dafdc4d,Trapper,Voyageur,2026,,,catalog:trapper--voyageur,unverified,,2026-09-04T18:50:02.290726+00:00
3e344164-ee3f-4a37-bc9d-99a04a7c6959,Type A,Danny Way,1995,,,https://retrosnow.com/shop/type-a/95-type-a/type-a-danny-way/,verified,,2026-09-04T20:38:46.266408+00:00
42effaf8-2647-418d-be3e-e77fb252c4c1,United Shapes,Cadet,2024,,,catalog:united-shapes--cadet,unverified,,2026-09-02T23:05:13.572077+00:00
1808b585-5297-4c1f-969d-e0a54bff260d,United Shapes,Deep Reach,2026,,,catalog:united-shapes--deep-reach,unverified,,2026-09-04T18:50:02.038797+00:00
d86a136b-cff8-4543-b0e6-11b6c19b2265,United Shapes,Experiment,2026,,,catalog:united-shapes--experiment,unverified,,2026-09-04T18:50:02.038797+00:00
6e1a085b-857b-41eb-ba12-1158abacb35c,United Shapes,Horizon,2024,,,catalog:united-shapes--horizon,verified,,2026-09-02T23:05:13.572077+00:00
539b9b46-a83e-4e0d-b908-63388193c82a,United Shapes,Object,2026,,,catalog:united-shapes--object,unverified,,2026-09-04T18:50:02.038797+00:00
8c17c9c3-82c0-41fa-b24b-c40c6370a328,United Shapes,Orbit,2017,,,catalog:united-shapes--orbit,unverified,,2026-09-02T23:05:13.572077+00:00
88787ba9-1bef-4857-9a0c-79d60253f864,United Shapes,Transmission,2025,,,catalog:united-shapes--transmission,unverified,,2026-09-02T23:05:13.572077+00:00
070b3cde-8ec3-4bb7-893d-454fb9ef6ad7,Unity,180 Carbon Dominion Splitboard,2019,,,catalog:unity--180-carbon-dominion-splitboard,unverified,,2026-09-04T18:50:02.038797+00:00
65ef7699-d312-4453-be0d-15e228a14469,Unity,Dominion,2007,,,catalog:unity--dominion,unverified,,2026-09-02T23:05:13.572077+00:00
5de0b297-03e5-4451-8419-6b8307124155,Unity,Origin,2007,,,catalog:unity--origin,unverified,,2026-09-02T23:05:13.572077+00:00
6587d1d5-d3aa-403b-8bcc-4b9cc70aaf9c,Unity,Pintail,2007,,,catalog:unity--pintail,unverified,,2026-09-02T23:05:13.572077+00:00
017c252f-cc1a-418c-b1ed-24905c1c2054,Unity,Pride,2007,,,catalog:unity--pride,unverified,,2026-09-02T23:05:13.572077+00:00
84c0c905-0d0c-4e8a-b88c-a0a17a12059a,Unity,Rise,2007,,,catalog:unity--rise,unverified,,2026-09-02T23:05:13.572077+00:00
2a4c5d33-33ce-4d98-a592-a32beffa0758,Unity,Virgo,2007,,,catalog:unity--virgo,unverified,,2026-09-02T23:05:13.572077+00:00
8f916834-e784-4ec0-9cb1-6b76efc85b6b,Unity,WHALE,2019,,,catalog:unity--whale,unverified,,2026-09-04T18:50:02.038797+00:00
acadea56-8ac1-4a52-a796-7498c9e9a14b,Unity,WHALE Splitboards,2019,,,catalog:unity--whale-splitboards,unverified,,2026-09-04T18:50:02.038797+00:00
b93bb81e-4cde-4690-bc51-ec3e2b369c89,Venture,Euphoria,2026,,,catalog:venture--euphoria,unverified,,2026-09-04T18:50:02.038797+00:00
c5eb4c27-50d8-48e0-9dfa-fc8f45c097c6,Venture,Odin,2026,,,catalog:venture--odin,unverified,,2026-09-04T18:50:02.038797+00:00
6bcb4e06-bb5c-4137-9500-e6b88701fa93,Venture,Paragon,2026,,,catalog:venture--paragon,unverified,,2026-09-04T18:50:02.038797+00:00
52c56fd2-c77a-42c8-bfd6-ca6a2e9f5c77,Venture,Storm,2026,,,catalog:venture--storm,unverified,,2026-09-04T18:50:02.038797+00:00
a42af793-efe0-4541-b56b-17dd07a72cc2,Verdad,Aguila – 14th Range,2026,,,catalog:verdad--aguila-14th-range,unverified,,2026-09-04T18:50:02.290726+00:00
f70d7333-509c-4843-bad6-f20bb27fec92,Verdad,Alpine – 14th Range,2026,,,catalog:verdad--alpine-14th-range,unverified,,2026-09-04T18:50:02.290726+00:00
18b49b5c-0659-49a9-90f3-07a0b8faad4a,Verdad,Grand Cru – 14th Range,2026,,,catalog:verdad--grand-cru-14th-range,unverified,,2026-09-04T18:50:02.290726+00:00
549a5021-671f-4902-8b87-890c3e950a88,Verdad,THE EMPEROR – 14th Range,2026,,,catalog:verdad--the-emperor-14th-range,unverified,,2026-09-04T18:50:02.290726+00:00
84e4d9b8-3d1e-4c8c-bdd4-748f9ec250c0,Verdad,Winter Is Mine – 14th Range,2024,,,catalog:verdad--winter-is-mine-14th-range,unverified,,2026-09-04T18:50:02.290726+00:00
254f8caf-e92a-4d0e-b71d-f79e10d34926,Virus,Avalanche AFT,2026,,,catalog:virus--avalanche-aft,unverified,,2026-09-04T18:50:02.038797+00:00
6b70ee56-cc8b-449c-9f92-4efb1b3c1175,Virus,Avalanche AFT FLP,2026,,,catalog:virus--avalanche-aft-flp,unverified,,2026-09-04T18:50:02.038797+00:00
99aeba51-9203-4e9a-9205-889bdde6f07e,Virus,Avalanche AFT Grand Tour SplitBoard,2026,,,catalog:virus--avalanche-aft-grand-tour-splitboard,unverified,,2026-09-04T18:50:02.038797+00:00
ff653b89-3d9f-4a5f-814a-1a50949a89e1,Virus,Avalanche AFT Zylon II,2023,,,catalog:virus--avalanche-aft-zylon-ii,unverified,,2026-09-04T18:50:02.038797+00:00
fbce6c82-0ff2-41b3-99cd-e1f3299cc4aa,Virus,Black Death III+ Zylon Elektron Pro,2026,,,catalog:virus--black-death-iii-zylon-elektron-pro,unverified,,2026-09-04T18:50:02.038797+00:00
5b13e5d1-0850-4ec2-8027-7353758434f3,Virus,Black Death IV Zylon Elektron Pro,2026,,,catalog:virus--black-death-iv-zylon-elektron-pro,unverified,,2026-09-04T18:50:02.038797+00:00
