model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
rossignol--sonar,rossignol,Rossignol,Sonar,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,unknown,,,verified,MY2007 snowboard product page code 'sonar' (Oct 2006 site). Women's section.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--storm,rossignol,Rossignol,Storm,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,all-mountain,,,verified,MY2007 snowboard product page code 'storm' (Oct 2006 site). Men's all-mountain section.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--sultan,rossignol,Rossignol,Sultan,2007,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,all-mountain,,,verified,MY2007 snowboard product page code 'sult' (Oct 2006 site). Men's all-terrain section; code sult read as Sultan.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--zena,rossignol,Rossignol,Zena,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200610-200610; may predate first snapshot,unknown,,,verified,Women's. | MY2007 snowboard product page code 'zena' (Oct 2006 site). Women's section; junior 'mzena' (Mini Zena) code folded.,https://www.snowdb.com/catalog/rossignol | https://web.archive.org/web/200610/http://www.rossignol.com/
rossignol--big-gun,rossignol,Rossignol,Big Gun,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,powder,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--harmony,rossignol,Rossignol,Harmony,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/rossignol
rossignol--jdub,rossignol,Rossignol,Jdub,2009,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2009-2011 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,JDUB Mag / Jdub MagTek.,https://www.snowdb.com/catalog/rossignol
rossignol--meadow,rossignol,Rossignol,Meadow,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/rossignol
rossignol--retox,rossignol,Rossignol,Retox,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--r-p-m,rossignol,Rossignol,R.P.M.,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--the-mini,rossignol,Rossignol,The Mini,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,kids,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--twilight,rossignol,Rossignol,Twilight,2009,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2009-2009 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--one-lf,rossignol,Rossignol,One LF,2010,introduced,2019,Evolved from One Mag; LF (Light Frame) from 2016,all-mountain,,One,likely,Magne-traction directional twin.,https://thegoodride.com/snowboard-reviews/rossignol-one-lf-snowboard-review/
rossignol--angus,rossignol,Rossignol,Angus,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,likely,Angus AmpTek.,https://www.snowdb.com/catalog/rossignol
rossignol--circuit,rossignol,Rossignol,Circuit,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--circus,rossignol,Rossignol,Circus,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--district,rossignol,Rossignol,District,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--experience,rossignol,Rossignol,Experience,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--justice,rossignol,Rossignol,Justice,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--myth,rossignol,Rossignol,Myth,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--taipan,rossignol,Rossignol,Taipan,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window). | Referenced in One LF review; years not captured,powder,,,verified,,https://www.snowdb.com/catalog/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-one-lf-snowboard-review/
rossignol--temptation,rossignol,Rossignol,Temptation,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/rossignol
rossignol--tesla,rossignol,Rossignol,Tesla,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--trickstick,rossignol,Rossignol,Trickstick,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--jibsaw,rossignol,Rossignol,Jibsaw,2012,earliest_sourced,,"Earliest confirmed appearance 2012 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null.",freestyle,,,verified,Jibsaw MagTek (2012); Jibsaw still listed on evo.,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-jibsaw-snowboard-review/
rossignol--krypto,rossignol,Rossignol,Krypto,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--xv,rossignol,Rossignol,XV,2014,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Redesigned 2023 (Magnetraction dropped); in 2027 evo lineup,freeride,Xavier de Le Rue,XV,verified,XV Sushi and XV Slashimi siblings.,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-xv-snowboard-review/
rossignol--xv-sushi,rossignol,Rossignol,XV Sushi,2018,earliest_sourced,,The Good Ride reviewed 2018-2023; still listed 2027. | Earliest confirmed 2027 (evo listing); still in production.,powder,Xavier de Le Rue,XV,likely,QA-corrected.,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--ampage,rossignol,Rossignol,Ampage,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Vol. 1 and Vol. 2,freestyle,,,likely,Ampage Vol. 1 and Vol. 2 (2026-2027).,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--soulside,rossignol,Rossignol,Soulside,2026,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,likely,Women's model. | Women's. | QA-corrected.,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--after-hours,rossignol,Rossignol,After Hours,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production.,unknown,,,likely,Women's model.,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--airis,rossignol,Rossignol,Airis,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,likely,Women's model. | Women's.,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--evader,rossignol,Rossignol,Evader,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--jibfluence,rossignol,Rossignol,Jibfluence,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production.,kids,,,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--juggernaut,rossignol,Rossignol,Juggernaut,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production.,unknown,,,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--sawblade,rossignol,Rossignol,Sawblade,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--slashimi,rossignol,Rossignol,Slashimi,2027,earliest_sourced,,Earliest sourced (XV Slashimi),powder,,XV,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--super-revenant,rossignol,Rossignol,Super Revenant,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,freeride,,,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--sushi,rossignol,Rossignol,Sushi,2027,earliest_sourced,,Earliest sourced (XV Sushi); Sushi predates,powder,,XV,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--ultraviolet,rossignol,Rossignol,Ultraviolet,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production.,unknown,,,likely,Women's model.,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--wu-ji,rossignol,Rossignol,WU-JI,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,unknown,,,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--xv-slashimi,rossignol,Rossignol,XV Slashimi,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production.,powder,Xavier de Le Rue,XV,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
roxy--ally,roxy,Roxy,Ally,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,verified,Ally MTX / BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--eminence,roxy,Roxy,Eminence,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Eminence MTX/BTX/C2 BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--envi,roxy,Roxy,Envi,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Envi MTX Bamboo / BTX / C2 BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--inspire,roxy,Roxy,Inspire,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--ollie-pop,roxy,Roxy,Ollie Pop,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,verified,Ollie Pop BTX / C2 BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--roxy-girl,roxy,Roxy,Roxy Girl,2009,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2009-2010 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--silhouette,roxy,Roxy,Silhouette,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Silhouette Banana 2012. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--sugar,roxy,Roxy,Sugar,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Sugar Banana (2012); Flowers/Letters/B&W/Day Dreamer graphics. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
salomon--500-pro-fr,salomon,Salomon,500 Pro FR,1999,introduced,1999,,freestyle,,,likely,Michele Taggart-inspired women's board.,https://www.snowboarder.com/news/how-the-1999-womens-boards-stack-up-a-review
salomon--550,salomon,Salomon,550,2000,introduced,2000,,all-mountain,,,likely,,https://www.snowboarder.com/news/snowboard-lifes-top-25-board-test-2000 | https://www.snowboarder.com/news/board-test-board-specs
salomon--daniel-franck,salomon,Salomon,Daniel Franck,2000,introduced,2000,,freestyle,Daniel Franck,,likely,,https://www.snowboarder.com/news/board-test-board-specs
salomon--fra,salomon,Salomon,FRA,2000,introduced,2000,,all-mountain,,,likely,,https://www.snowboarder.com/news/snowboard-lifes-top-25-board-test-2000 | https://www.snowboarder.com/news/board-test-board-specs
salomon--frs,salomon,Salomon,FRS,2000,introduced,2000,,alpine,,,likely,Freecarve category.,https://www.snowboarder.com/news/board-test-board-specs
salomon--era,salomon,Salomon,Era,2004,earliest_sourced,2012,First confirmed 2004; last confirmed 2012. | Listed on brand site (Wayback) for MY2005; may predate,freeride,,,verified,"Josh Dirksen rode a 'Salomon ERA 163' (TransWorld, Oct 2003); SnowDB lists Era 2008-2012 (Benedek Era pro variant 2008). | MY2005 all-boards page lists the Era family as: Era, Ivy Era, Forecast Era, DB Era, Kama Era, JD Era (pro/graphic variants of the Era). 'Era' still listed MY2006.",https://snowboarder.com/transworld-snowboarding-archive/snowboarding-uncategorized/what-the-pros-are-rockin-josh-dirksen | https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--ace,salomon,Salomon,Ace,2005,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200708-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,Ace Magnum 2009. | Site slug 'ACE-1-788' (product category 1 = boards on the 2007-08 site). | Listed MY2005 and MY2006.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200708/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--a-m-p,salomon,Salomon,A.M.P.,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,Listed as 'A.M.P.' MY2005 and 'Amp' MY2006.,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--faction,salomon,Salomon,Faction,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp
salomon--fastback,salomon,Salomon,Fastback,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp
salomon--fierce,salomon,Salomon,Fierce,2005,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2005; may predate,kids,,,verified,Junior Fierce 2011. | Site slug 'FIERCE-1-788' (product category 1 = boards on the 2007-08 site). | Listed MY2005 and MY2006.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--link,salomon,Salomon,Link,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,Listed MY2005 and MY2006.,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--maiden,salomon,Salomon,Maiden,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,Women's board; category unknown. Listed MY2005 and MY2006 (also appears in the MY2007 women's product line but not confirmed as a board there).,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--prospect,salomon,Salomon,Prospect,2005,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2008 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200709-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,Prospect and Prospect Ltd in 2008. | Site slug 'PROSPECT-1-788' (product category 1 = boards on the 2007-08 site). PROSPECT-LTD variant 200710-200809 folded. | Listed MY2005 and MY2006.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200709/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--radiant,salomon,Salomon,Radiant,2005,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2008-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200709-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,"Women's. | Site slug 'RADIANT-1-788' (product category 1 = boards on the 2007-08 site). | Women's board; category unknown. Listed MY2005, MY2006 and in the MY2007 women's product line.",https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200709/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp | https://web.archive.org/web/20061026093816/http://old.salomonsnowboard.com/hk/products/product_line.asp
salomon--shade,salomon,Salomon,Shade,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp
salomon--substance,salomon,Salomon,Substance,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp
salomon--team,salomon,Salomon,Team,2005,earliest_sourced,,"Earliest confirmed appearance 2009 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Listed on brand site (Wayback) for MY2005; may predate",kids,,,verified,Youth board; Junior Team 2011; in 2027 line. | Listed MY2005 and MY2006.,https://www.snowdb.com/catalog/salomon | https://www.evo.com/shop/snowboard/snowboards/salomon | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--arnie-5000,salomon,Salomon,Arnie 5000,2006,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2006; may predate,unknown,,,verified,Mini Arnie also listed. | Site slug 'ARNIE-5000-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--burner,salomon,Salomon,Burner,2006,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200708-200807; may predate first snapshot | Listed on brand site (Wayback) for MY2006; may predate,freeride,,,verified,Directional freeride/big-mountain board. | Site slug 'BURNER-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200708/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200807/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--db,salomon,Salomon,DB,2006,earliest_sourced,,Listed on brand site (Wayback) for MY2006; may predate,unknown,,Era,verified,MY2006 lists both 'DB' and 'DB Series' (treated as one model); MY2005 page listed it as the 'DB Era' variant of the Era.,https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--forecast,salomon,Salomon,Forecast,2006,earliest_sourced,,Listed on brand site (Wayback) for MY2006; may predate,unknown,,Era,verified,Standalone 'Forecast' listed MY2006; MY2005 page listed it as the 'Forecast Era' variant of the Era.,https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--ivy,salomon,Salomon,Ivy,2006,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2008-2011 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200710-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2006; may predate,unknown,,Era,verified,Women's. | Site slug 'IVY-1-788' (product category 1 = boards on the 2007-08 site). | Women's board; category unknown. Standalone 'Ivy' listed MY2006 and in the MY2007 women's product line; MY2005 page listed it as the 'Ivy Era' variant of the Era.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200710/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp | https://web.archive.org/web/20061026093816/http://old.salomonsnowboard.com/hk/products/product_line.asp
salomon--jerksen,salomon,Salomon,Jerksen,2006,earliest_sourced,,Listed on brand site (Wayback) for MY2006; may predate,unknown,,,verified,,https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--loft,salomon,Salomon,Loft,2006,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200709-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2006; may predate,unknown,,,verified,Loft II in 2009. | Site slug 'LOFT-1-788' (product category 1 = boards on the 2007-08 site). | Listed as 'L.O.F.T.' on the MY2006 product line page.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200709/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--patrol,salomon,Salomon,Patrol,2006,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2008 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200708-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2006; may predate,unknown,,,verified,Site slug 'PATROL-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200708/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--prospect-ltd,salomon,Salomon,Prospect LTD,2006,earliest_sourced,,Listed on brand site (Wayback) for MY2006; may predate,unknown,,Prospect,verified,"Limited version of the Prospect, listed as a distinct model MY2006.",https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--pulse,salomon,Salomon,Pulse,2006,earliest_sourced,2009,"Earliest confirmed appearance 2008 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null. | Earliest sourced | Seen on brand site (Wayback) 200709-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2006; may predate",all-mountain,,,verified,Entry-level; in 2026 line. | Entry-level. | Site slug 'PULSE-1-788' (product category 1 = boards on the 2007-08 site).,https://www.snowdb.com/catalog/salomon | https://www.evo.com/shop/snowboard/snowboards/salomon | https://web.archive.org/web/200709/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--transfer,salomon,Salomon,Transfer,2006,earliest_sourced,,Listed on brand site (Wayback) for MY2006; may predate,unknown,,,verified,,https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--acid,salomon,Salomon,Acid,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200709-200809; may predate first snapshot,unknown,,,verified,Site slug 'ACID-1-788' (product category 1 = boards on the 2007-08 site). Slug id ACID-1-195.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200709/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/
