id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
winter-x-games--2020,winter-x-games--2020,Winter X Games XXIV (2020),winter-x-games,2020,2020,,contest,"DATE CONFLICT, left null: the Wikipedia X Games summary table gives January 23-26, 2020, the Winter X Games XXIV article gives 22-26 January 2020. Programme included a men's Rail Jam, a men's Knuckle Huck (recorded as 'other') and a Special Olympics Unified Snowboarding event.",unverified,held,,year,Buttermilk Mountain,"Aspen, Colorado",USA,"{""big-air"",""slopestyle"",""superpipe"",""rail-jam"",""other""}","{""https://en.wikipedia.org/wiki/X_Games"",""https://en.wikipedia.org/wiki/Winter_X_Games_XXIV""}",likely
world-rookie-finals--2008,world-rookie-finals--2008,"Volkl World Rookie Fest 2008, Ischgl",world-rookie-finals,2008,2008,,contest,Over 50 international competitors. Earliest Ischgl edition found in the WSF archive.,unverified,held,,year,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2011,world-rookie-finals--2011,"Protest World Rookie Final 2011, Ischgl",world-rookie-finals,2011,2011,,contest,,unverified,held,,year,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2014,world-rookie-finals--2014,"Volkl World Rookie Finals 2014, Ischgl",world-rookie-finals,2014,2014,,contest,,unverified,held,,year,Ischgl,"Ischgl, Tirol",Austria,"{""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2015,world-rookie-finals--2015,Völkl World Rookie Finals 2015,world-rookie-finals,2015,2015-04,,contest,3Star TTR event where the World Rookie Champion titles were awarded. Exact dates not given in the source.,unverified,held,,month,Ischgl,Ischgl,Austria,"{""slopestyle""}","{""https://www.worldrookietour.com/the-tour/"",""https://www.worldsnowboardfederation.org/?s=Ischgl""}",likely
world-rookie-finals--2024,world-rookie-finals--2024,World Rookie Snowboard Finals 2024,world-rookie-finals,2024,2024,,contest,Confirmed only by a WSF news item dated 27 March 2024; venue and dates not established in this pass.,unverified,held,,year,,,,{},"{""https://www.worldsnowboardfederation.org/snowboardings-future-stars-at-the-2024-world-rookie-snowboard-finals/""}",likely
world-rookie-finals--2025,world-rookie-finals--2025,World Rookie Snowboard Finals 2025,world-rookie-finals,2025,2025,,contest,Reported by WSF on 8 April 2025. Exact dates not established in this pass.,unverified,held,,year,Kitzsteinhorn,Kaprun,Austria,{},"{""https://www.worldsnowboardfederation.org/world-rookie-snowboard-finals-2025-2/""}",likely
world-rookie-tour--2015,world-rookie-tour--2015,2014/15 World Rookie Tour season,world-rookie-tour,2015,2014-08,2015-04,contest,"Eleven-stop season: South America Rookie Fest, Valle Nevado, Chile (Aug 2014); Australian Rookie Fest, Thredbo (Aug 2014); Iceripper Rookie Fest, Laax (Jan 2015); WSF World Rookie Fest, Livigno (Jan 2015); Bulgarian Rookie Fest, Pamporovo (Jan-Feb 2015); Transilvania Rookie Fest, Arena Platos, Romania (Feb 2015); Hellas Rookie Fest, Greece (Feb 2015); Trentino Rookie Fest, Monte Bondone (Feb-Mar 2015); Oslo Rookie Fest, Oslo Vinterpark (Feb-Mar 2015); Indy Park Rookie Fest, Nekoma, Japan (Mar 2015); and the 3Star Völkl World Rookie Finals, Ischgl (Apr 2015). Rookies were riders born 1997-1999, Groms 2000 and later. Events counted towards the TTR World Snowboard Tour.",verified,held,,month,,,multiple,"{""slopestyle"",""halfpipe""}","{""https://www.worldrookietour.com/the-tour/""}",verified
world-ski-snowboard-festival--1996,world-ski-snowboard-festival--1996,1996 World Ski & Snowboard Festival (inaugural),world-ski-snowboard-festival,1996,1996-04,1996-04,contest,"Inaugural festival, directed by Doug Perry. Ten days, 22 competitions, about 1,500 athletes. Consolidated existing spring events including the WestBeach Classic, the Whistler Cup and the Couloir Ski Race Extreme, and added a snowboard museum exhibit and around a dozen bands. First joint marketing initiative between the two rival mountains and the Whistler Resort Association.",verified,held,,month,"Whistler Village, Whistler Mountain and Blackcomb Mountain",Whistler,Canada,"{""big-air"",""halfpipe"",""other""}","{""https://whistlermuseum.org/2024/04/09/wssf-the-beginning/"",""http://www.watermarkinc.ca/twssfmedia/timecapsule/backgrounder.html"",""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",verified
world-ski-snowboard-festival--2020,world-ski-snowboard-festival--2020,2020 World Ski & Snowboard Festival,world-ski-snowboard-festival,2020,2020,,contest,,unverified,cancelled,Cancelled due to COVID-19.,year,Whistler Blackcomb,Whistler,Canada,{},"{""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",likely
world-ski-snowboard-festival--2021,world-ski-snowboard-festival--2021,2021 World Ski & Snowboard Festival,world-ski-snowboard-festival,2021,2021,,contest,,unverified,cancelled,Cancelled due to COVID-19.,year,Whistler Blackcomb,Whistler,Canada,{},"{""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",likely
world-ski-snowboard-festival--2022,world-ski-snowboard-festival--2022,2022 World Ski & Snowboard Festival,world-ski-snowboard-festival,2022,2022,,contest,Returned after two cancelled years in a scaled-down weekend format under Gibbons Whistler ownership. Exact dates not sourced.,unverified,held,,year,Whistler Blackcomb and Whistler Village,Whistler,Canada,{},"{""https://en.wikipedia.org/wiki/World_Ski_and_Snowboard_Festival""}",likely
world-ski-snowboard-festival--2025,world-ski-snowboard-festival--2025,2025 World Ski & Snowboard Festival,world-ski-snowboard-festival,2025,2025,,contest,Whistler Blackcomb's own 60th anniversary timeline calls 2025 the festival's 30th anniversary; wssf.com calls 2026 the 30-year anniversary. Dates not sourced.,unverified,held,,year,Whistler Blackcomb and Whistler Village,Whistler,Canada,{},"{""https://www.whistlerblackcomb.com/explore-the-resort/discover/whistler-blackcomb-60-anniversary.aspx""}",likely
world-snowboarding-championships-sims--1983,world-snowboarding-championships-sims--1983,1983 World Snowboarding Championships,world-snowboarding-championships-sims,1983,1983,,contest,"The first snowboard halfpipe contest. Organised by Tom Sims with Mike Chantry; the pipe was pushed up with a snowcat and then dug out by hand. Riders on Jake Burton's East Coast team objected to counting halfpipe in the overall standings and reportedly threatened a boycott. No exact date found in any source opened; Sims' USPTO service-mark registration claims first use in commerce on 15 February 1983, which is the closest thing to a contemporaneous date. CONFLICT: a 2014 Snowboard Magazine piece on the Sims Retro World Championships refers to 'the 1982 2nd World Snowboard Championships in Soda Springs', implying a 1981 or 1982 first edition; every other source opened calls 1983 the inaugural year.",unverified,held,,year,Soda Springs Ski Bowl,Soda Springs,USA,"{""halfpipe"",""slalom"",""downhill""}","{""https://www.snowboarder.com/transworld-snowboarding-archive/a-complete-history-of-the-snowboard-halfpipe"",""https://tahoequarterly.com/ski-ride-2016/rebels-with-a-cause"",""https://www.sierrasun.com/news/super-pipe-dreams-halfpipe-has-come-long-way-since-a-ditch-in-tahoe-city-in-the-70s/"",""https://www.sierrasun.com/sports/soda-springs-goes-retro-for-tom-sims/"",""https://trademarks.justia.com/736/70/world-snowboarding-championships-73670866.html"",""https://www.snowboarder.com/news/snowboard-history-timeline-part-21980s""}",likely
world-snowboarding-championships-sims--1984,world-snowboarding-championships-sims--1984,1984 World Snowboarding Championships,world-snowboarding-championships-sims,1984,1984,,contest,"Tahoe Quarterly states Terry Kidwell won the halfpipe at Soda Springs in 1984 and 1985; the Sierra Sun halfpipe history says Kidwell 'won the following two years' after Eddie Hargraves' 1983 win. No date, no full podium and no other disciplines confirmed.",unverified,held,,year,Soda Springs Ski Bowl,Soda Springs,USA,"{""halfpipe""}","{""https://tahoequarterly.com/ski-ride-2016/rebels-with-a-cause"",""https://www.sierrasun.com/news/super-pipe-dreams-halfpipe-has-come-long-way-since-a-ditch-in-tahoe-city-in-the-70s/""}",likely
world-snowboarding-championships-sims--1985,world-snowboarding-championships-sims--1985,1985 World Snowboarding Championships,world-snowboarding-championships-sims,1985,1985,,contest,"Second of Terry Kidwell's two Soda Springs halfpipe wins per Tahoe Quarterly. Note that Breckenridge's own history page claims Breckenridge 'hosts the first snowboard World Cup' in 1985 - a different event from this championship, and itself disputed (see open questions).",unverified,held,,year,Soda Springs Ski Bowl,Soda Springs,USA,"{""halfpipe""}","{""https://tahoequarterly.com/ski-ride-2016/rebels-with-a-cause"",""https://www.sierrasun.com/news/super-pipe-dreams-halfpipe-has-come-long-way-since-a-ditch-in-tahoe-city-in-the-70s/""}",likely
world-snowboarding-championships-sims--1986,world-snowboarding-championships-sims--1986,1986 World Snowboarding Championships,world-snowboarding-championships-sims,1986,1986-03,1986-03,contest,"First Breckenridge edition, March 1986, on a hand-dug halfpipe on Peak 9. Breckenridge had lifted its snowboarding ban in 1984, the first major Colorado resort to do so. Paul Alden persuaded Breckenridge management to accept the halfpipe as a legitimate competitive format; Swatch was a major sponsor and the event drew national media. Greg Stump filmed it for 'Maltese Flamingo' (1986). Terry Kidwell is reported to have won the halfpipe again in 1986 after the championships moved to Colorado (Tahoe Quarterly) - treated here as unconfirmed, no result row written. No full podium found in any source opened. Sources give only the month, not the days.",unverified,held,,month,Breckenridge Ski Resort,Breckenridge,USA,"{""halfpipe""}","{""https://snowbrains.com/breckenridge-resort-co-marks-40-years-of-snowboarding-history-with-new-worlds-competition/"",""https://snowbrains.com/snowboarding-pioneer-paul-alden-dies-aged-89/"",""https://www.tetonvalleynews.net/townnews/sport/a-founding-figure-of-organized-competitive-snowboarding-has-passed/article_db455d7f-ed68-46f1-a971-050e55e36410.amp.html"",""https://www.snowboarder.com/news/snowboard-history-timeline-part-21980s"",""https://tahoequarterly.com/ski-ride-2016/rebels-with-a-cause""}",likely
world-snowboarding-championships-sims--1987,world-snowboarding-championships-sims--1987,1987 World Snowboarding Championships,world-snowboarding-championships-sims,1987,1987,,contest,"DATE CONFLICT. The Snowboarder/TransWorld 1980s timeline and Paul Alden's obituaries put the second Breckenridge Worlds in March 1987 - specifically, NASBA was formed on 8 March 1987, 'the day after' the championships ended, which implies the event finished 7 March 1987. TransWorld's halfpipe history instead dates the 1987 Breckenridge World Championships to 2-5 April 1987 and calls its pipe (about 200 feet long with near-vertical six-foot walls) the best in snowboarding to that point. Dates left null. Jose Fernandes is reported to have won the giant slalom on an asymmetrical board (snowboarding8090.com) - not corroborated, no result row written. Craig Kelly's published timeline lists 'Swatch World Championships' results for 1987 and 1988, which is the strongest indication that the Breckenridge Worlds carried Swatch's name.",unverified,held,,year,Breckenridge Ski Resort,Breckenridge,USA,"{""halfpipe"",""giant-slalom"",""slalom""}","{""https://www.snowboarder.com/news/snowboard-history-timeline-part-21980s"",""https://snowbrains.com/snowboarding-pioneer-paul-alden-dies-aged-89/"",""https://www.tetonvalleynews.net/townnews/sport/a-founding-figure-of-organized-competitive-snowboarding-has-passed/article_db455d7f-ed68-46f1-a971-050e55e36410.amp.html"",""https://www.snowboarder.com/transworld-snowboarding-archive/a-complete-history-of-the-snowboard-halfpipe"",""https://snowboarding8090.com/history/"",""https://www.snowboarder.com/transworld-snowboarding-archive/three-decades-transworld-snowboarding-part-1-1987-1996""}",likely
x-trail-jam--2001-a,x-trail-jam--2001-a,"X-Trail Jam, January 2001",x-trail-jam,2001,2001-01,,contest,"Launch edition. Wikipedia's results table lists two 2001 events, January and December, so the contest ran twice in the calendar year as it shifted to a December slot.",verified,held,,month,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam""}",verified
x-trail-jam--2001-b,x-trail-jam--2001-b,"X-Trail Jam, December 2001",x-trail-jam,2001,2001-12,,contest,Second event of the 2001 calendar year; belongs to the 2001/02 season.,verified,held,,month,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam""}",verified
x-trail-jam--2002,x-trail-jam--2002,X-Trail Jam 2002,x-trail-jam,2002,2002,,contest,,unverified,held,,year,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam""}",likely
x-trail-jam--2003,x-trail-jam--2003,X-Trail Jam 2003,x-trail-jam,2003,2003,,contest,,unverified,held,,year,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam""}",likely
x-trail-jam--2005,x-trail-jam--2005,X-Trail Jam 2005,x-trail-jam,2005,2005,,contest,,unverified,held,,year,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam""}",likely
x-trail-jam--2006,x-trail-jam--2006,Nissan X-Trail Jam 2006,x-trail-jam,2006,2006,,contest,,unverified,held,,year,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam""}",likely
x-trail-jam--2007,x-trail-jam--2007,Nissan X-Trail Jam 2007,x-trail-jam,2007,2007,,contest,,unverified,held,,year,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam""}",likely
x-trail-jam--2008,x-trail-jam--2008,Nissan X-Trail Jam 2008,x-trail-jam,2008,2008,,contest,Last year in the Wikipedia results table. Later editions are referenced by Method Mag and WSF but were not confirmed year by year in this pass.,unverified,held,,year,Tokyo Dome,Tokyo,Japan,"{""quarterpipe"",""big-air""}","{""https://en.wikipedia.org/wiki/X-Trail_Jam"",""https://backside.jp/news-1101/""}",likely
