event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
us-open-snowboarding--1996,dual-slalom,Men'S Dual Slalom,men,open,,Men'S Dual Slalom,3,Matthias Kunz,SUI,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,1,Rosey Fletcher,USA,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,2,Christine Rauter,AUT,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,3,Betsy Shaw,USA,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,halfpipe,,men,open,,,1,Jimi Scott,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1996,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Jimi Scott,USA,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Sami Hyry,FIN,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Max Ploetzender,AUT,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,halfpipe,,women,open,,,1,Satu Jarvela,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1996,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Satu Jarvela,FIN,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Michelle Taggert,USA,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Jennie Waara,SWE,,,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Men'S Super-G,men,open,,Men'S Super-G,1,Ian Price,USA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Men'S Slingshot,men,open,,Men'S Slingshot,1,Jasey Jay Anderson,CAN,,Source's own event name: Men'S Slingshot,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Men'S Super-G,men,open,,Men'S Super-G,2,Stefan Boeck,AUT,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Men'S Slingshot,men,open,,Men'S Slingshot,2,Terje Haakonsen,NOR,,Source's own event name: Men'S Slingshot,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Men'S Super-G,men,open,,Men'S Super-G,3,Jasey Jay Anderson,CAN,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Men'S Slingshot,men,open,,Men'S Slingshot,3,Sigi Grabner,AUT,,Source's own event name: Men'S Slingshot,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Women'S Super-G,women,open,,Women'S Super-G,1,Polana Zupan,SLO,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Women'S Slingshot,women,open,,Women'S Slingshot,1,Michelle Taggert,USA,,Source's own event name: Women'S Slingshot,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Women'S Super-G,women,open,,Women'S Super-G,2,Leslee Olson,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Women'S Slingshot,women,open,,Women'S Slingshot,2,Leslee Olson,USA,,Source's own event name: Women'S Slingshot,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Women'S Super-G,women,open,,Women'S Super-G,3,Cecile Plancherel,SUI,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1996,other,Women'S Slingshot,women,open,,Women'S Slingshot,3,Beth Trombly,USA,,Source's own event name: Women'S Slingshot,"{""https://web.archive.org/web/20021202230845/http://usopen-snowboarding.com/history.asp?yearNum=1996""}",verified,repaired-verified
us-open-snowboarding--1997,big-air,,men,open,,,1,Jason Borgstede,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1997,big-air,Men'S Big Air,men,open,,Men'S Big Air,1,Jason Borgstede,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,big-air,Men'S Big Air,men,open,,Men'S Big Air,2,Peter Line,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,big-air,Men'S Big Air,men,open,,Men'S Big Air,3,Jamie Lynn,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,big-air,,women,open,,,1,Barret Christy,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1997,big-air,Women'S Big Air,women,open,,Women'S Big Air,1,Barrett Christy,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,big-air,Women'S Big Air,women,open,,Women'S Big Air,2,Jamie Macleod,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,big-air,Women'S Big Air,women,open,,Women'S Big Air,3,Cara-Beth Burnside,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,dual-slalom,Men'S Dual Slalom,men,open,,Men'S Dual Slalom,1,Chris Klug,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,dual-slalom,Men'S Dual Slalom,men,open,,Men'S Dual Slalom,2,Dieter Happ,AUT,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,dual-slalom,Men'S Dual Slalom,men,open,,Men'S Dual Slalom,3,Nicolas Conte,FRA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,1,Brigitte Koeck,AUT,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,2,Christine Rauter,AUT,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,3,Martina Magenta,ITA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,halfpipe,,men,open,,,1,Todd Richards,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1997,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Todd Richards,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,halfpipe,,men,open,,,2,Terje Haakonsen,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1997,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Terje Haakonsen,NOR,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Sebu Kuhlberg,FIN,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,halfpipe,,women,open,,,1,Barret Christy,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1997,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Barrett Christy,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,halfpipe,,women,open,,,2,Tricia Byrnes,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1997,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Tricia Byrnes,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Michelle Taggert,USA,,,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Men'S Super-G,men,open,,Men'S Super-G,1,Ian Price,USA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Men'S Slingshot,men,open,,Men'S Slingshot,1,Martin Freinadametz,AUT,,Source's own event name: Men'S Slingshot,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Men'S Super-G,men,open,,Men'S Super-G,2,Mark Fawcett,CAN,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Men'S Slingshot,men,open,,Men'S Slingshot,2,Jeremy Jones,USA,,Source's own event name: Men'S Slingshot,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Men'S Super-G,men,open,,Men'S Super-G,3,Dieter Happ,AUT,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Men'S Slingshot,men,open,,Men'S Slingshot,3,Anton Pogue,USA,,Source's own event name: Men'S Slingshot,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Women'S Super-G,women,open,,Women'S Super-G,1,Lisa Kosglow,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Women'S Slingshot,women,open,,Women'S Slingshot,1,Betsy Shaw,USA,,Source's own event name: Women'S Slingshot,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Women'S Super-G,women,open,,Women'S Super-G,2,Brigitte Koeck,AUT,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Women'S Slingshot,women,open,,Women'S Slingshot,2,Leslee Olson,USA,,Source's own event name: Women'S Slingshot,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Women'S Super-G,women,open,,Women'S Super-G,3,Betsy Shaw,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1997,other,Women'S Slingshot,women,open,,Women'S Slingshot,3,Maelle Ricker,CAN,,Source's own event name: Women'S Slingshot,"{""https://web.archive.org/web/20021202230651/http://usopen-snowboarding.com/history.asp?yearNum=1997""}",verified,repaired-verified
us-open-snowboarding--1998,boardercross,Men'S Bx,men,open,,Men'S Bx,1,Tor Bruserud,NOR,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,boardercross,Men'S Bx,men,open,,Men'S Bx,2,Drew Neilson,CAN,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,boardercross,Men'S Bx,men,open,,Men'S Bx,3,Fabrizio Bonacina,ITA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,boardercross,Women'S Bx,women,open,,Women'S Bx,1,Aurelie Sayres,USA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,boardercross,Women'S Bx,women,open,,Women'S Bx,2,Nillard Pilavakis,USA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,boardercross,Women'S Bx,women,open,,Women'S Bx,3,StarOfPeace Quinn,CAN,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,dual-slalom,Men'S Dual Slalom,men,open,,Men'S Dual Slalom,1,Karl-Heinz Zangerl,AUT,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,dual-slalom,Men'S Dual Slalom,men,open,,Men'S Dual Slalom,2,Nicolas Conte,FRA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,dual-slalom,Men'S Dual Slalom,men,open,,Men'S Dual Slalom,3,Mathieu Bozzetto,FRA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,1,Christine Rauter,AUT,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,2,Heidi Jaufenthaler,AUT,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,dual-slalom,Women'S Dual Slalom,women,open,,Women'S Dual Slalom,3,Steffi von Siebenthal,SUI,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Rob Kingwill,USA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Terje Haakonsen,NOR,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Todd Richards,USA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,halfpipe,,women,open,,,1,Nicola Thost,,,,"{""https://snowboarding8090.com/us-open/""}",likely,live-source
us-open-snowboarding--1998,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Nicola Thost,GER,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Tricia Byrnes,USA,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Tara Teigen,CAN,,,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,other,Men'S Super-G,men,open,,Men'S Super-G,1,Mark Fawcett,CAN,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,other,Men'S Super-G,men,open,,Men'S Super-G,2,Ian Price,USA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,other,Men'S Super-G,men,open,,Men'S Super-G,3,Martin Freinadametz,AUT,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,other,Women'S Super-G,women,open,,Women'S Super-G,1,Rosey Fletcher,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,other,Women'S Super-G,women,open,,Women'S Super-G,2,Leslee Olson,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1998,other,Women'S Super-G,women,open,,Women'S Super-G,3,Stacia Hookum,USA,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202101813/http://usopen-snowboarding.com/history.asp?yearNum=1998""}",verified,repaired-verified
us-open-snowboarding--1999,big-air,,men,open,,,1,Myles Hallen,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1999,big-air,Men'S Big Air,men,open,,Men'S Big Air,1,Myles Hallen,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,big-air,Men'S Big Air,men,open,,Men'S Big Air,2,Tom Flocco,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,big-air,Men'S Big Air,men,open,,Men'S Big Air,3,Al Traves,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,big-air,,women,open,,,1,Tara Dakides,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1999,big-air,Women'S Big Air,women,open,,Women'S Big Air,1,Tara Dakides,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,big-air,Women'S Big Air,women,open,,Women'S Big Air,2,Barrett Christy,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,big-air,Women'S Big Air,women,open,,Women'S Big Air,3,Jamie Macleod,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,boardercross,Men'S Bx,men,open,,Men'S Bx,1,Fabrizio Bonacina,ITA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,boardercross,Men'S Bx,men,open,,Men'S Bx,2,Borre Bie-Larsen,NOR,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,boardercross,Men'S Bx,men,open,,Men'S Bx,3,Marius Sommer,NOR,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,boardercross,Women'S Bx,women,open,,Women'S Bx,1,Mayumi Fukuda,CAN,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,boardercross,Women'S Bx,women,open,,Women'S Bx,2,Nillard Pilavakis,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,boardercross,Women'S Bx,women,open,,Women'S Bx,3,Alessia Follador,ITA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,halfpipe,,men,open,,,1,Ross Powers,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1999,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,1,Ross Powers,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,2,Xavier Hoffman,GER,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,halfpipe,Men'S Halfpipe,men,open,,Men'S Halfpipe,3,Tommy Czeschin,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,halfpipe,,women,open,,,1,Nicola Thost,,,,"{""https://snowboarding8090.com/us-open/""}",verified,live-source
us-open-snowboarding--1999,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,1,Nicola Thost,GER,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,2,Tricia Byrnes,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,halfpipe,Women'S Halfpipe,women,open,,Women'S Halfpipe,3,Shannon Dunn,USA,,,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Junior'S Junior Jam,unspecified,junior,,Junior'S Junior Jam,1,Shayne Pospisil,USA,,Source's own event name: Junior'S Junior Jam,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Junior'S Junior Jam,unspecified,junior,,Junior'S Junior Jam,2,Tyler Emond,USA,,Source's own event name: Junior'S Junior Jam,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Junior'S Junior Jam,unspecified,junior,,Junior'S Junior Jam,3,Adam Pearce,USA,,Source's own event name: Junior'S Junior Jam,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Men'S Super-G,men,open,,Men'S Super-G,1,Mark Fawcett,CAN,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Men'S Super-G,men,open,,Men'S Super-G,2,Dieter Happ,AUT,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Men'S Super-G,men,open,,Men'S Super-G,3,Christophe Segura,FRA,,Source's own event name: Men'S Super-G,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Women'S Super-G,women,open,,Women'S Super-G,1,Steffi von Siebenthal,SUI,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Women'S Super-G,women,open,,Women'S Super-G,2,Brigitte Koeck,AUT,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--1999,other,Women'S Super-G,women,open,,Women'S Super-G,3,Bruhin Ursula,SUI,,Source's own event name: Women'S Super-G,"{""https://web.archive.org/web/20021202102229/http://usopen-snowboarding.com/history.asp?yearNum=1999""}",verified,repaired-verified
us-open-snowboarding--2000,big-air,Men'S Big Air,men,open,,Men'S Big Air,1,Jussi Oksanen,FIN,,,"{""https://web.archive.org/web/20021202102958/http://usopen-snowboarding.com/history.asp?yearNum=2000""}",verified,repaired-verified
us-open-snowboarding--2000,big-air,Men'S Big Air,men,open,,Men'S Big Air,2,Jason Borgstede,USA,,,"{""https://web.archive.org/web/20021202102958/http://usopen-snowboarding.com/history.asp?yearNum=2000""}",verified,repaired-verified
